query, date_time, keyword, exec_time
q5.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.147125244140625e-05
q5.txt,2023-11-14 12:20:36,query2json,0.13592934608459473
q5.txt,2023-11-14 12:20:36,sparql_to_sql,0.00042819976806640625
q5.txt,2023-11-14 12:20:36,sql_execution,0.028099536895751953
q5.txt,2023-11-14 12:20:36,sql_to_sparql,0.00025177001953125
q5.txt,2023-11-14 12:20:36,total_execution,0.17955303192138672
q5.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.5762786865234375e-05
q5.txt,2023-11-14 12:20:36,query2json,0.13522887229919434
q5.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003476142883300781
q5.txt,2023-11-14 12:20:36,sql_execution,0.0276031494140625
q5.txt,2023-11-14 12:20:36,sql_to_sparql,0.0004992485046386719
q5.txt,2023-11-14 12:20:36,total_execution,0.17816734313964844
npd_q01.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.6702880859375e-05
npd_q01.txt,2023-11-14 12:20:36,query2json,0.14353036880493164
npd_q01.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003058910369873047
npd_q01.txt,2023-11-14 12:20:36,sql_execution,2.03997540473938
npd_q01.txt,2023-11-14 12:20:36,sql_to_sparql,0.020900726318359375
npd_q01.txt,2023-11-14 12:20:36,total_execution,2.253298759460449
npd_q01.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.0040740966796875e-05
npd_q01.txt,2023-11-14 12:20:36,query2json,0.14642095565795898
npd_q01.txt,2023-11-14 12:20:36,sparql_to_sql,0.000301361083984375
npd_q01.txt,2023-11-14 12:20:36,sql_execution,2.0343143939971924
npd_q01.txt,2023-11-14 12:20:36,sql_to_sparql,0.02281665802001953
npd_q01.txt,2023-11-14 12:20:36,total_execution,2.253044605255127
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.6464462280273438e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.1434774398803711
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.00041961669921875
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.5892455577850342
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.007860183715820312
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7586536407470703
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,3.814697265625e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.1327667236328125
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.0003268718719482422
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.5924489498138428
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.008460521697998047
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.7542891502380371
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.8133392333984375e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.13799071311950684
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.00033164024353027344
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.63883376121521
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.007714271545410156
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.803786039352417
npd_q08.txt,2023-11-14 12:20:36,read_entity_linking_from_csv,2.8133392333984375e-05
npd_q08.txt,2023-11-14 12:20:36,query2json,0.140092134475708
npd_q08.txt,2023-11-14 12:20:36,sparql_to_sql,0.0004875659942626953
npd_q08.txt,2023-11-14 12:20:36,sql_execution,0.6332721710205078
npd_q08.txt,2023-11-14 12:20:36,sql_to_sparql,0.008392095565795898
npd_q08.txt,2023-11-14 12:20:36,total_execution,0.801328182220459
