country_name,name,c_id,s
Russia,Pedestrian Bridge (Veliky Novgorod),http://example.com/country/id/159,http://example.com/building/id/4362163b
Russia,Pekin (hotel),http://example.com/country/id/159,http://example.com/building/id/1631004b
Russia,Peoples of Bashkortostan Ethnographic Museum,http://example.com/country/id/159,94291369m
Russia,Perm Mosque,http://example.com/country/id/159,http://example.com/building/id/514130b
Russia,Perm Museum of Contemporary Art,http://example.com/country/id/159,4351550m
Russia,Perm Opera and Ballet Theatre,http://example.com/country/id/159,http://example.com/building/id/115035b
Russia,Perm Regional Museum,http://example.com/country/id/159,4351545m
Russia,Perovo,http://example.com/country/id/159,http://example.com/building/id/2550994b
Russia,Pervitino local history museum,http://example.com/country/id/159,58918294m
Russia,Peryn Skete,http://example.com/country/id/159,4359569w
Russia,Peter and Paul Cathedral,http://example.com/country/id/159,http://example.com/building/id/736587b
Russia,Peterhof Palace,http://example.com/country/id/159,1258473w
Russia,Petroglyphs of Lake Onega and the White Sea,http://example.com/country/id/159,64808630w
Russia,Petrovsko-Razumovskaya,http://example.com/country/id/159,http://example.com/building/id/1187479b
Russia,Pevchesky Bridge,http://example.com/country/id/159,http://example.com/building/id/1093454b
Russia,Pikalov bridge,http://example.com/country/id/159,http://example.com/building/id/3562139b
Russia,Planernaya,http://example.com/country/id/159,http://example.com/building/id/2549402b
Russia,Ploschad Muzhestva,http://example.com/country/id/159,http://example.com/building/id/1838062b
Russia,Ploshchad Alexandra Nevskogo II (Saint Petersburg Metro),http://example.com/country/id/159,http://example.com/building/id/1860079b
Russia,Pobeda,http://example.com/country/id/159,http://example.com/building/id/2288199b
Russia,Pochtamtsky Bridge,http://example.com/country/id/159,http://example.com/building/id/1972229b
Russia,Podiacheskii bridge,http://example.com/country/id/159,http://example.com/building/id/3562155b
Russia,Polenovo,http://example.com/country/id/159,4163877m
Russia,Powder Cellar Museum,http://example.com/country/id/159,28600498m
Russia,Prazhskaya,http://example.com/country/id/159,http://example.com/building/id/777410b
Russia,Predtechensky Bridge,http://example.com/country/id/159,http://example.com/building/id/3563516b
Russia,Priorate park,http://example.com/country/id/159,7505w
Russia,Prishletsov House,http://example.com/country/id/159,http://example.com/building/id/113583189b
Russia,Private Dacha,http://example.com/country/id/159,21468226w
Russia,Pulkovo Airport,http://example.com/country/id/159,http://example.com/building/id/690122b
Russia,Pulkovo Observatory,http://example.com/country/id/159,845924w
Russia,Pur-Navolok Hotel,http://example.com/country/id/159,http://example.com/building/id/111406968b
Russia,Pushkin - Gatchina highway,http://example.com/country/id/159,64762544w
Russia,Pushkin House,http://example.com/country/id/159,1024181m
Russia,Pushkin Museum of Fine Arts,http://example.com/country/id/159,http://example.com/building/id/4872b
Russia,Pushkin summer cottage museum,http://example.com/country/id/159,55459494m
Russia,Pushkinskaya,http://example.com/country/id/159,http://example.com/building/id/2079447b
Russia,Putorana Plateau,http://example.com/country/id/159,277576w
Russia,Pyotr Fomenko Workshop Theatre,http://example.com/country/id/159,http://example.com/building/id/4304286b
Russia,Qolşärif Mosque,http://example.com/country/id/159,http://example.com/building/id/121198b
Russia,RBU,http://example.com/country/id/159,http://example.com/building/id/7275987b
Russia,Radisson Royal Hotel,http://example.com/country/id/159,http://example.com/building/id/2570624b
Russia,Reflex,http://example.com/country/id/159,4048128m
Russia,Regional Historical Museum Naberezhnye Chelny,http://example.com/country/id/159,16678442m
Russia,Resort Fashion Museum,http://example.com/country/id/159,113976479m
Russia,Ritz-Carlton Hotel Moscow,http://example.com/country/id/159,http://example.com/building/id/18399121b
Russia,Road of Life,http://example.com/country/id/159,677447w
Russia,Rock Music Museum (Ufa),http://example.com/country/id/159,94532000m
Russia,Roerich museum,http://example.com/country/id/159,48953495m
Russia,Roki Tunnel,http://example.com/country/id/159,http://example.com/building/id/932910b
Russia,Romanov Museum,http://example.com/country/id/159,4397365m
Russia,Ropshinskoe Highway,http://example.com/country/id/159,4397709w
Russia,Roshchino International Airport,http://example.com/country/id/159,http://example.com/building/id/2290825b
Russia,Rossiya Hotel,http://example.com/country/id/159,1430318h
Russia,Rossiyskaya,http://example.com/country/id/159,http://example.com/building/id/2428799b
Russia,Rostov Railway Museum,http://example.com/country/id/159,4398503m
Russia,Rostov Regional Fine Arts Museum,http://example.com/country/id/159,3330802m
Russia,Rostov kremlin,http://example.com/country/id/159,http://example.com/building/id/4398506b
Russia,Rostov railway drawbridge,http://example.com/country/id/159,http://example.com/building/id/4398517b
Russia,Rozhdestveno Memorial Estate,http://example.com/country/id/159,50906m
Russia,Rumyantsev Museum,http://example.com/country/id/159,948457m
Russia,RusSki Gorki Jumping Center,http://example.com/country/id/159,http://example.com/building/id/257269b
Russia,Russian Museum of Ethnography,http://example.com/country/id/159,1058832m
Russia,Russian Railway Museum,http://example.com/country/id/159,1761925m
Russia,Russian State Library,http://example.com/country/id/159,http://example.com/building/id/1048694b
Russia,Russian Virtual Computer Museum,http://example.com/country/id/159,111972456m
Russia,Russky Bridge,http://example.com/country/id/159,http://example.com/building/id/209710b
Russia,Ruzayev Museum of Local Lore,http://example.com/country/id/159,94662973m
Russia,Ryabushinsky Museum of Icons and Paintings,http://example.com/country/id/159,18405190m
Russia,Ryazan Museum of Long-Range Aviation,http://example.com/country/id/159,24932055m
Russia,Ryazanka Estate,http://example.com/country/id/159,101044863m
Russia,"Sacred Heart Church, Samara",http://example.com/country/id/159,http://example.com/building/id/3585975b
Russia,Sadovaya,http://example.com/country/id/159,http://example.com/building/id/2315663b
Russia,Safuan Alibaev Museum,http://example.com/country/id/159,94233479m
Russia,Saimaa Canal,http://example.com/country/id/159,http://example.com/building/id/1129324b
Russia,Saint Isaac's Bridge,http://example.com/country/id/159,http://example.com/building/id/3562984b
Russia,Saint Isaac's Cathedral,http://example.com/country/id/159,215423m
Russia,Saint Isaac's Cathedral,http://example.com/country/id/159,http://example.com/building/id/215423b
Russia,Saint Nicholas Church in Suzdal,http://example.com/country/id/159,http://example.com/building/id/4320860b
Russia,Saint Nicholas church so Usokhi,http://example.com/country/id/159,4504849w
Russia,Saint Petersburg Dam,http://example.com/country/id/159,http://example.com/building/id/27632b
Russia,Saint Petersburg Mosque,http://example.com/country/id/159,http://example.com/building/id/281900b
Russia,Saint Petersburg TV Tower,http://example.com/country/id/159,http://example.com/building/id/1355638b
Russia,Saint Sergius of Radonezh Church,http://example.com/country/id/159,http://example.com/building/id/1508336b
Russia,Saint Trifon Church in Naprudnoe,http://example.com/country/id/159,http://example.com/building/id/4505236b
Russia,Saints Cosmas and Damian church s Primostiya  in Pskov,http://example.com/country/id/159,4504757w
Russia,Saints Michael and Gabriel Church s Gorodtsa,http://example.com/country/id/159,15465087w
Russia,Sakhalin Regional State Museum of Art,http://example.com/country/id/159,4409416m
Russia,Sakharov Center,http://example.com/country/id/159,2210331m
Russia,Salsk Art Museum named after People's Artist VK Nechitailo,http://example.com/country/id/159,4406207m
Russia,Samara,http://example.com/country/id/159,http://example.com/building/id/20821474b
Russia,Saratov Bridge,http://example.com/country/id/159,http://example.com/building/id/775528b
Russia,Saviour Church on Nereditsa,http://example.com/country/id/159,1964607w
Russia,Sayano–Shushenskaya Dam,http://example.com/country/id/159,http://example.com/building/id/474551b
Russia,School building in Kobona,http://example.com/country/id/159,108595725m
Russia,Second Engineer bridge,http://example.com/country/id/159,http://example.com/building/id/3561975b
Russia,Second Shlyuzovoy Bridge,http://example.com/country/id/159,http://example.com/building/id/4525492b
Russia,Second Zimny bridge,http://example.com/country/id/159,http://example.com/building/id/3562544b
Russia,Sergey Aksakov Memorial House,http://example.com/country/id/159,4290215m
Russia,Sergiyev Posad,http://example.com/country/id/159,http://example.com/building/id/4417039b
Russia,Serpukhov historical-art museum,http://example.com/country/id/159,3329632m
Russia,Serpukhovskaya,http://example.com/country/id/159,http://example.com/building/id/338822b
Russia,Serpukhovsko-Timiryazevskaya Line,http://example.com/country/id/159,http://example.com/building/id/739170b
Russia,Sestroretsky Razliv,http://example.com/country/id/159,380470w
Russia,Severodvinsky Bridge,http://example.com/country/id/159,http://example.com/building/id/48948432b
Russia,Severomuysky Tunnel,http://example.com/country/id/159,http://example.com/building/id/1520900b
Russia,Shakhmatovo,http://example.com/country/id/159,2947742m
Russia,Shalamov's house,http://example.com/country/id/159,4519642m
Russia,"Shamil House, Kazan",http://example.com/country/id/159,42173063m
Russia,Shelepikhinsky Bridge,http://example.com/country/id/159,http://example.com/building/id/4522604b
Russia,Shlisselburg,http://example.com/country/id/159,15339w
Russia,Shukhov Tower,http://example.com/country/id/159,http://example.com/building/id/662367b
Russia,Shuvalovsky Park,http://example.com/country/id/159,2753218w
Russia,Sibay Museum of History and Local Lore,http://example.com/country/id/159,25616372m
Russia,Sikhote-Alin Nature Reserve,http://example.com/country/id/159,338716w
Russia,Sinsky plot,http://example.com/country/id/159,64797637w
Russia,Slobodskoy Museum and Exhibition Center,http://example.com/country/id/159,27506801m
Russia,Small Zayatsky Island,http://example.com/country/id/159,12120808w
Russia,Smolensk State Museum Reserve,http://example.com/country/id/159,4424974m
Russia,Smolenskaya,http://example.com/country/id/159,http://example.com/building/id/2547903b
Russia,Smolenskaya,http://example.com/country/id/159,http://example.com/building/id/935808b
Russia,Smolensky Bridge,http://example.com/country/id/159,http://example.com/building/id/3564200b
Russia,Smolensky Metro Bridge,http://example.com/country/id/159,http://example.com/building/id/1981651b
Russia,Smolny Cathedral,http://example.com/country/id/159,2281502m
Russia,Sochi International Airport,http://example.com/country/id/159,http://example.com/building/id/1138408b
Russia,Sokolnicheskaya line,http://example.com/country/id/159,http://example.com/building/id/729631b
Russia,Sokolniki Arena,http://example.com/country/id/159,http://example.com/building/id/1437562b
Russia,Solovetsky Island,http://example.com/country/id/159,1432983w
Russia,Solovetsky Islands,http://example.com/country/id/159,205711w
Russia,Solovetsky Monastery,http://example.com/country/id/159,http://example.com/building/id/1140434b
Russia,Spas-Klepiki Church-parochial Secondary School for Teachers,http://example.com/country/id/159,97006839m
Russia,Spaso-Yakovlevsky Monastery,http://example.com/country/id/159,http://example.com/building/id/3656593b
Russia,Spasskoye-Lutovinovo,http://example.com/country/id/159,4430940m
Russia,Sretensky Bulvar,http://example.com/country/id/159,http://example.com/building/id/2721394b
Russia,St. Basil's Cathedral,http://example.com/country/id/159,http://example.com/building/id/129846b
Russia,St. Michael's Church in Yaroslavl,http://example.com/country/id/159,http://example.com/building/id/1365930b
Russia,"St. Nicholas' Church, Volgograd",http://example.com/country/id/159,http://example.com/building/id/3585468b
Russia,Staro-Kalinkin Bridge,http://example.com/country/id/159,http://example.com/building/id/3564930b
Russia,Staro-Nikolskii bridge,http://example.com/country/id/159,http://example.com/building/id/3562693b
Russia,State Art Museum of Altai Krai,http://example.com/country/id/159,4146990m
Russia,State Central Museum of the Contemporary Russian History,http://example.com/country/id/159,4146999m
Russia,State Historical Museum,http://example.com/country/id/159,http://example.com/building/id/1140429b
Russia,State Memorial Museum of the Defence and Siege of Leningrad,http://example.com/country/id/159,4146863m
Russia,State Museum Reserve of Sergei Yesenin,http://example.com/country/id/159,4146874m
Russia,"State Museum and Exhibition Center ""ROSIZO""",http://example.com/country/id/159,16639045m
Russia,State Museum of Oriental Art,http://example.com/country/id/159,1056108m
Russia,"State Museum of Theatre and Music, St. Petersburg",http://example.com/country/id/159,19911080m
Russia,"State Museum of V. V. Mayakovsky, Moscow",http://example.com/country/id/159,4146875m
Russia,State Museum of the History of St. Peterburg,http://example.com/country/id/159,4146886m
Russia,State Musical Theater,http://example.com/country/id/159,http://example.com/building/id/30894094b
Russia,Steinbok-Fermor's Estate,http://example.com/country/id/159,64760389w
Russia,Stepan Razin bridge,http://example.com/country/id/159,http://example.com/building/id/3563522b
Russia,Sterlitamak Museum of History and Local Lore,http://example.com/country/id/159,94509956m
Russia,Street Art Museum,http://example.com/country/id/159,21661282m
Russia,Stroganov Church,http://example.com/country/id/159,http://example.com/building/id/1574846b
Russia,Stroginsky Bridge,http://example.com/country/id/159,http://example.com/building/id/4444073b
Russia,Struve Geodetic Arc,http://example.com/country/id/159,192243w
Russia,"Sts. Peter and Paul Church, Novgorod",http://example.com/country/id/159,4504870w
Russia,Studencheskaya,http://example.com/country/id/159,http://example.com/building/id/2721245b
Russia,Sukonnaya Sloboda,http://example.com/country/id/159,http://example.com/building/id/2202244b
Russia,Suzdal Kremlin,http://example.com/country/id/159,http://example.com/building/id/1059426b
Russia,Svoboda Factory Club,http://example.com/country/id/159,http://example.com/building/id/4224195b
Russia,Swissôtel Krasnye Holmy Moscow,http://example.com/country/id/159,http://example.com/building/id/4410896b
Russia,Taganrog City Architectural Development Museum,http://example.com/country/id/159,4306253m
Russia,Taganrog-Central,http://example.com/country/id/159,30890786m
Russia,Taganskaya,http://example.com/country/id/159,http://example.com/building/id/3028818b
Russia,Tagansko-Krasnopresnenskaya Line,http://example.com/country/id/159,http://example.com/building/id/924028b
Russia,Tagir Kusimov Museum,http://example.com/country/id/159,98349874m
Russia,Tallinskoe Highway,http://example.com/country/id/159,4450521w
Russia,Talzy Museum,http://example.com/country/id/159,2391061m
Russia,Tambov Regional Museum of Local Lore,http://example.com/country/id/159,4450877m
Russia,Tamozhenny Bridge,http://example.com/country/id/159,http://example.com/building/id/4450948b
Russia,Tatarstan State Museum of Fine Arts,http://example.com/country/id/159,4146878m
Russia,Taytsy estate,http://example.com/country/id/159,64760203w
Russia,Tchaikovsky State House-Museum,http://example.com/country/id/159,4146796m
Russia,Temnikovsky Museum of Local History named after F.F. Ushakov,http://example.com/country/id/159,94663052m
Russia,Tes River,http://example.com/country/id/159,2368048w
Russia,The A. Mirek Museum of Russian Harmonics,http://example.com/country/id/159,12130578m
Russia,The Central Soil Museum by V. V. Dokuchaev,http://example.com/country/id/159,29624641m
Russia,The Chizhevsky House Museum,http://example.com/country/id/159,24247275m
Russia,The Fairways,http://example.com/country/id/159,64762573w
Russia,The Museum of Fine Arts of Karelian Republic,http://example.com/country/id/159,2605238m
Russia,The Museum of St. Petersburg Art,http://example.com/country/id/159,110259707m
Russia,The Neva River with Banks,http://example.com/country/id/159,64761112w
Russia,The Northern Coast,http://example.com/country/id/159,64760372w
Russia,The Old English Inn,http://example.com/country/id/159,4441169m
Russia,The Ostankino museum-estate,http://example.com/country/id/159,67286441m
Russia,The Palace and Park Ensembles of the Town of Gatchina and its historical centre,http://example.com/country/id/159,64760209w
Russia,The Palace and Park Ensembles of the Town of Lomonosov,http://example.com/country/id/159,64760312w
Russia,The Palace and Park Ensembles of the Town of Pavlovsk and its historical centre,http://example.com/country/id/159,64759956w
Russia,The Palace and Park Ensembles of the Town of Peterhof and its,http://example.com/country/id/159,64760268w
Russia,The Palace and Park Ensembles of the Town of Pushkin (Tzarskoe Selo),http://example.com/country/id/159,64759822w
Russia,The Palace and Prk Ensembles of the Village of Strelna and its Historical Centre,http://example.com/country/id/159,64760240w
Russia,The Park «Nearest Dubki»,http://example.com/country/id/159,4417968w
Russia,The Roads,http://example.com/country/id/159,64761223w
Russia,The State Central Film Museum,http://example.com/country/id/159,4146998m
Russia,The State Hermitage Youth Education Center,http://example.com/country/id/159,16677483m
Russia,The house-museum of the composer L.I. Voinov,http://example.com/country/id/159,94664432m
Russia,Third Elagin bridge,http://example.com/country/id/159,http://example.com/building/id/3563073b
Russia,Third Ring Road,http://example.com/country/id/159,http://example.com/building/id/1259260b
Russia,Tobolsk State Historical Architectural Museum Reserve,http://example.com/country/id/159,4459150m
Russia,Tochka Z,http://example.com/country/id/159,64532617w
Russia,Tolmachevo Airport,http://example.com/country/id/159,http://example.com/building/id/1328849b
Russia,Tomsk Oblast Art Museum,http://example.com/country/id/159,16706833m
Russia,Tomsk Oblast Local Museum,http://example.com/country/id/159,16706831m
Russia,Tomsk memorial museum of the history of political repression,http://example.com/country/id/159,84175013m
Russia,Tomsk planetarium,http://example.com/country/id/159,16706835m
Russia,Torgovy Bridge,http://example.com/country/id/159,http://example.com/building/id/3562695b
Russia,Trans-Mongolian Railway,http://example.com/country/id/159,http://example.com/building/id/559037b
Russia,Trans-Siberian railway,http://example.com/country/id/159,http://example.com/building/id/58767b
Russia,Transfiguration Cathedral,http://example.com/country/id/159,http://example.com/building/id/1916538b
Russia,Transfiguration Cathedral,http://example.com/country/id/159,http://example.com/building/id/2780851b
Russia,"Transfiguration Church, Ostrov",http://example.com/country/id/159,http://example.com/building/id/4505216b
Russia,Travel Palace,http://example.com/country/id/159,http://example.com/building/id/4384198b
Russia,Tretyakov Gallery,http://example.com/country/id/159,183334m
Russia,Tretyakov Gallery,http://example.com/country/id/159,http://example.com/building/id/183334b
Russia,Trinity Bridge,http://example.com/country/id/159,http://example.com/building/id/2060757b
Russia,Trinity Lavra of St. Sergius,http://example.com/country/id/159,211962w
Russia,Tripartite Bridge,http://example.com/country/id/159,http://example.com/building/id/3561794b
Russia,Triumph Palace,http://example.com/country/id/159,http://example.com/building/id/80367b
Russia,Ts. S. Sampilov Art Museum,http://example.com/country/id/159,19916171m
Russia,Tsaritsyno,http://example.com/country/id/159,4503224m
Russia,Tsaritsyno,http://example.com/country/id/159,http://example.com/building/id/2721285b
Russia,Tsarskoye Selo,http://example.com/country/id/159,1621200m
Russia,Tsarskoye Selo,http://example.com/country/id/159,1621200w
Russia,Tsarskoye Selo Railway,http://example.com/country/id/159,148083w
Russia,Tsentrosoyuz building,http://example.com/country/id/159,http://example.com/building/id/2454624b
Russia,Tsiolkovsky State Museum of the History of Cosmonautics,http://example.com/country/id/159,4146892m
Russia,Tsiolkovsky memorial house (Kaluga),http://example.com/country/id/159,4165200m
Russia,Tsugeer els,http://example.com/country/id/159,64798098w
Russia,Tuchkov Bridge,http://example.com/country/id/159,http://example.com/building/id/396506b
Russia,Tula Kremlin,http://example.com/country/id/159,http://example.com/building/id/770040b
Russia,Tula Oblast Local History Museum,http://example.com/country/id/159,60583406m
Russia,Turkestan–Siberia Railway,http://example.com/country/id/159,http://example.com/building/id/1421980b
Russia,Tynda train station,http://example.com/country/id/159,http://example.com/building/id/4467069b
Russia,Tyumen Regional Museum of Fine Arts,http://example.com/country/id/159,43302083m
Russia,"Tyurin Estate, Penza",http://example.com/country/id/159,4348489m
Russia,UMMC Museum of Military and Automotive Equipment,http://example.com/country/id/159,4306239m
Russia,Ubsunur Hollow,http://example.com/country/id/159,739065w
Russia,Uchalinsky Museum of History and Local Lore,http://example.com/country/id/159,94510594m
Russia,"Ufa College of Statistics, Informatics, and Computer Engineering Museum",http://example.com/country/id/159,94636797m
Russia,Ufa Diocese Museum,http://example.com/country/id/159,94635718m
Russia,Ufa Forest Museum,http://example.com/country/id/159,94139032m
Russia,Ufa History Museum,http://example.com/country/id/159,94531725m
Russia,Ufa Lemonarium (Lemon Tree Nursery),http://example.com/country/id/159,94142646m
Russia,Ufa Lenin Museum,http://example.com/country/id/159,16645387m
Russia,Ufa Planetarium Museum,http://example.com/country/id/159,94579104m
Russia,Ufa State Petroleum Technical University History Museum,http://example.com/country/id/159,94531873m
Russia,Ukok Quiet Zone on the Ukok Plateau,http://example.com/country/id/159,64787367w
Russia,Ulan-Ude Ethnographic Museum,http://example.com/country/id/159,4533061m
Russia,Ular,http://example.com/country/id/159,64798100w
Russia,Ulitsa Dybenko,http://example.com/country/id/159,http://example.com/building/id/2711640b
Russia,Ulitsa Gorchakova,http://example.com/country/id/159,http://example.com/building/id/2369705b
Russia,Ulitsa Starokachalovskaya,http://example.com/country/id/159,http://example.com/building/id/2369677b
Russia,Ulyanovsk Oblast Art Museum,http://example.com/country/id/159,4475197m
Russia,Ural Geological Museum,http://example.com/country/id/159,4476747m
Russia,Uralskaya,http://example.com/country/id/159,http://example.com/building/id/2389728b
Russia,Usadba Mordvinovyh (Lomonosov),http://example.com/country/id/159,24931501w
Russia,Ust-Borovaya Saltworks,http://example.com/country/id/159,25158568m
Russia,Ust-Ilimsk Hydroelectric Power Station,http://example.com/country/id/159,http://example.com/building/id/2719580b
Russia,Uvs Lake,http://example.com/country/id/159,81150w
Russia,Uvs Nuur Basin,http://example.com/country/id/159,64797735w
Russia,VTB United League Hall of Fame,http://example.com/country/id/159,65073418m
Russia,Vadim Zadorogny Technical Museum,http://example.com/country/id/159,4306477m
Russia,Valaam Monastery,http://example.com/country/id/159,http://example.com/building/id/1421396b
Russia,Valuy Museum of History and Art,http://example.com/country/id/159,4103015m
Russia,Varshavsky bridge,http://example.com/country/id/159,http://example.com/building/id/3563239b
Russia,Verkhny Lebyazhy Bridge,http://example.com/country/id/159,http://example.com/building/id/3562728b
Russia,Vernadsky State Geological Museum,http://example.com/country/id/159,4146793m
Russia,"Vice Governor's House, Nizhny Novgorod",http://example.com/country/id/159,http://example.com/building/id/99622643b
Russia,Vietinghoff house,http://example.com/country/id/159,4165423m
Russia,Villa Funka,http://example.com/country/id/159,104713411m
Russia,Virgin Komi Forests,http://example.com/country/id/159,593870w
Russia,Vitoslavlicy,http://example.com/country/id/159,4112456m
Russia,Vladimir K. Arseniev Museum of Far East History,http://example.com/country/id/159,4378712m
Russia,Vladimir Vysotsky Museum,http://example.com/country/id/159,4146855m
Russia,Vladimir Vysotsky museum in Yekaterinburg,http://example.com/country/id/159,39082765m
Russia,Vladivostok Fortress,http://example.com/country/id/159,4112958m
Russia,Vladivostok International Airport,http://example.com/country/id/159,http://example.com/building/id/577067b
Russia,Vladivostok railway station building,http://example.com/country/id/159,http://example.com/building/id/567308b
Russia,Vnukovo International Airport,http://example.com/country/id/159,http://example.com/building/id/273462b
Russia,Volcanoes of Kamchatka,http://example.com/country/id/159,64746144w
Russia,Volgograd Panorama Museum,http://example.com/country/id/159,4439206m
Russia,Volgograd railway station,http://example.com/country/id/159,http://example.com/building/id/4122943b
Russia,Volkhonskoe Highway,http://example.com/country/id/159,4124195w
Russia,Volkov Theatre,http://example.com/country/id/159,http://example.com/building/id/4398052b
Russia,Vorobyovy Gory,http://example.com/country/id/159,http://example.com/building/id/1200768b
Russia,Vorontsov Palace,http://example.com/country/id/159,2628708m
Russia,Vysokoyauzskiy Bridge,http://example.com/country/id/159,http://example.com/building/id/4129493b
Russia,Western Caucasus,http://example.com/country/id/159,64798261w
Russia,White Monuments of Vladimir and Suzdal,http://example.com/country/id/159,838264w
Russia,Winter Palace,http://example.com/country/id/159,http://example.com/building/id/182147b
Russia,Wooden church of Saint George in Kolomenskoye,http://example.com/country/id/159,13668662m
Russia,Worker and Kolkhoz Woman,http://example.com/country/id/159,http://example.com/building/id/627114b
Russia,Yalta Historical and Literary Museum,http://example.com/country/id/159,25433275m
Russia,Yanaul Museum of History and Local Lore,http://example.com/country/id/159,94572859m
Russia,Yaroshenko Memorial Estate Museum,http://example.com/country/id/159,47008521m
Russia,Yaroslavl Museum-Preserve,http://example.com/country/id/159,4538889m
Russia,Yaroslavl railway station,http://example.com/country/id/159,http://example.com/building/id/1967106b
Russia,Yasnaya Polyana,http://example.com/country/id/159,4226814m
Russia,Yasnaya Polyana,http://example.com/country/id/159,749556m
Russia,Yekaterinburg Circus,http://example.com/country/id/159,http://example.com/building/id/205945b
Russia,Yekaterinburg Railway station,http://example.com/country/id/159,http://example.com/building/id/3180012b
Russia,Yekaterinburg TV Tower,http://example.com/country/id/159,http://example.com/building/id/388590b
Russia,Yelabuga State Museum-Reserve,http://example.com/country/id/159,4174504m
Russia,Yugo-Zapadnaya,http://example.com/country/id/159,http://example.com/building/id/1341272b
Russia,Yugra Bridge,http://example.com/country/id/159,http://example.com/building/id/598755b
Russia,Yugyd Va National Park,http://example.com/country/id/159,142874w
Russia,Yungorodok,http://example.com/country/id/159,http://example.com/building/id/2328158b
Russia,Yuriev Monastery,http://example.com/country/id/159,375604w
Russia,Yuriev Monastery,http://example.com/country/id/159,http://example.com/building/id/375604b
Russia,Yuzhnaya,http://example.com/country/id/159,http://example.com/building/id/1187776b
Russia,Zachatskaya Tower of Nizhny Novgorod Kremlin,http://example.com/country/id/159,18408061m
Russia,Zamoskvoretskaya Line,http://example.com/country/id/159,http://example.com/building/id/834482b
Russia,Zaraysk Kremlin,http://example.com/country/id/159,http://example.com/building/id/663206b
Russia,Zelenogorsk,http://example.com/country/id/159,46850w
Russia,Zelenograd local museum,http://example.com/country/id/159,21639762m
Russia,Zenith International Business Center,http://example.com/country/id/159,http://example.com/building/id/4191389b
Russia,Zhukovsky Memorial Science Museum,http://example.com/country/id/159,4314538m
Russia,Zianchurin Museum of History and Local Lore,http://example.com/country/id/159,65334396m
Russia,Znamenskaya Church,http://example.com/country/id/159,http://example.com/building/id/4192815b
Russia,Zolotoy Bridge,http://example.com/country/id/159,http://example.com/building/id/209832b
Russia,Zoological Museum of Bashkir State University,http://example.com/country/id/159,94432186m
Russia,Zoological Museum of the Bashkir State Pedagogical University named after Miftakhetdin Akmulla,http://example.com/country/id/159,94432701m
Russia,Zoological Museum of the Zoological Institute of the Russian Academy of Sciences,http://example.com/country/id/159,2025062m
Russia,Zotino Tall Tower Observation Facility,http://example.com/country/id/159,http://example.com/building/id/226907b
Russia,Zubov Estate,http://example.com/country/id/159,64760340w
Russia,Zuev Workers' Club,http://example.com/country/id/159,http://example.com/building/id/4165516b
Russia,Zvenigorodskaya,http://example.com/country/id/159,http://example.com/building/id/2310323b
Russia,Zvyozdnaya,http://example.com/country/id/159,http://example.com/building/id/304248b
Russia,fort Schanze,http://example.com/country/id/159,4492012w
Russia,historic centre of Kronstadt,http://example.com/country/id/159,64758789w
Russia,historic centre of Saint Petersburg,http://example.com/country/id/159,64758537w
Russia,historical centre of Yaroslavl,http://example.com/country/id/159,4204534w
Russia,manor of Julia Samoylova,http://example.com/country/id/159,64760162w
Russia,museum of I.D. Vasilenko,http://example.com/country/id/159,16678376m
Russia,museum of Krym village,http://example.com/country/id/159,28887458m
Rwanda,Bisesero Genocide Memorial Centre,http://example.com/country/id/1037,24964531m
Rwanda,Campaign Against Genocide Museum,http://example.com/country/id/1037,107315475m
Rwanda,Ethnographic Museum,http://example.com/country/id/1037,2110810m
Rwanda,Kandt House Museum of Natural History,http://example.com/country/id/1037,11295489m
Rwanda,Kigali Genocide Memorial Centre,http://example.com/country/id/1037,6405906m
Rwanda,Kings Palace Museum Rukari,http://example.com/country/id/1037,16678454m
Rwanda,Museum of Environment,http://example.com/country/id/1037,111925578m
Rwanda,Museum of Kabgayi,http://example.com/country/id/1037,111944545m
Rwanda,National Liberation Museum Park,http://example.com/country/id/1037,111925538m
Rwanda,Rwanda Art Museum,http://example.com/country/id/1037,16678464m
Rwanda,Rwesero Art Museum,http://example.com/country/id/1037,2110327m
Saint Kitts and Nevis,Brimstone Hill Fortress National Park,http://example.com/country/id/763,200521w
Saint Kitts and Nevis,National Museum of Saint Kitts,http://example.com/country/id/763,41575364m
Saint Lucia,Pitons,http://example.com/country/id/760,639487w
Samoa,Museum of Samoa,http://example.com/country/id/683,106628284m
San Marino,Basilica di San Marino,http://example.com/country/id/238,http://example.com/building/id/810102b
San Marino,Lesignano Tunnel,http://example.com/country/id/238,http://example.com/building/id/114358392b
San Marino,Montale Tunnel,http://example.com/country/id/238,http://example.com/building/id/114358381b
San Marino,Museo delle Cere,http://example.com/country/id/238,2110887m
San Marino,Museo di Stato,http://example.com/country/id/238,3868234m
San Marino,Rimini–San Marino railway,http://example.com/country/id/238,http://example.com/building/id/1432533b
San Marino,San Marino Historic Centre and Mount Titano,http://example.com/country/id/238,15613336w
San Marino,Torture Museum San Marino,http://example.com/country/id/238,37411608m
Saudi Arabia,Abdul Razzaq al-Arab Museum,http://example.com/country/id/851,20402331m
Saudi Arabia,Abraj Al Bait,http://example.com/country/id/851,189476h
Saudi Arabia,Ain Qannas,http://example.com/country/id/851,22688967w
Saudi Arabia,Al Faisaliah Centre,http://example.com/country/id/851,http://example.com/building/id/2303314b
