cname,s,country_id,name
People's Republic of China,56424437b,http://example.com/country/id/148,Qingzhou Channel Bridge
People's Republic of China,56424476b,http://example.com/country/id/148,Hong Kong–Zhuhai–Macau Bridge Undersea Tunnel
People's Republic of China,56424521b,http://example.com/country/id/148,Hong Kong-Zhuhai-Macao Bridge Hong Kong Link Road
People's Republic of China,56446735h,http://example.com/country/id/148,Hilton Beijing Capital Airport
People's Republic of China,568461b,http://example.com/country/id/148,Anping Bridge
People's Republic of China,568902b,http://example.com/country/id/148,Sutong Bridge
People's Republic of China,569019m,http://example.com/country/id/148,China National Silk Museum
People's Republic of China,5690520m,http://example.com/country/id/148,Health Education Exhibition and Resources Centre
People's Republic of China,572970b,http://example.com/country/id/148,Shenzhen Special Zone Press Tower
People's Republic of China,57739907h,http://example.com/country/id/148,Conrad Xiamen
People's Republic of China,57991850m,http://example.com/country/id/148,Suifenhe Railway Station (1899-2015)
People's Republic of China,5817929b,http://example.com/country/id/148,International Ocean Shipping Building
People's Republic of China,5894671m,http://example.com/country/id/148,Hong Kong Heritage Museum
People's Republic of China,5894874m,http://example.com/country/id/148,Hong Kong Museum of Medical Sciences
People's Republic of China,589779b,http://example.com/country/id/148,Leatop Plaza
People's Republic of China,5910941m,http://example.com/country/id/148,Hotan Cultural Museum
People's Republic of China,5911809b,http://example.com/country/id/148,Hotel Panorama
People's Republic of China,593622b,http://example.com/country/id/148,Shanghai Oriental Sports Center
People's Republic of China,5942029m,http://example.com/country/id/148,Hunan Museum
People's Republic of China,5950801b,http://example.com/country/id/148,Hutiaohe Bridge
People's Republic of China,595768b,http://example.com/country/id/148,Danyang–Kunshan Grand Bridge
People's Republic of China,598603b,http://example.com/country/id/148,Sinar Mas Center
People's Republic of China,603256b,http://example.com/country/id/148,Niujie Mosque
People's Republic of China,605463m,http://example.com/country/id/148,UCCA Center for Contemporary Art
People's Republic of China,60577004m,http://example.com/country/id/148,Museum of Evidence of War Crimes by Japanese Army Unit 731
People's Republic of China,607539b,http://example.com/country/id/148,Line 13
People's Republic of China,609704m,http://example.com/country/id/148,China Museum of Ancient Shoes
People's Republic of China,6130456b,http://example.com/country/id/148,Jardine House
People's Republic of China,614446b,http://example.com/country/id/148,Jinzhou Stadium
People's Republic of China,6191734b,http://example.com/country/id/148,Jiangsu Tower
People's Republic of China,6191763b,http://example.com/country/id/148,Jiangwan Bridge
People's Republic of China,6192198b,http://example.com/country/id/148,Jiefang Bridge
People's Republic of China,61965427m,http://example.com/country/id/148,Yuz Museum Shanghai
People's Republic of China,6201851b,http://example.com/country/id/148,Jin Jiang Tower
People's Republic of China,6202019b,http://example.com/country/id/148,Jinan Yellow River Bridge
People's Republic of China,6202610b,http://example.com/country/id/148,Jinling Hotel
People's Republic of China,6203405b,http://example.com/country/id/148,Jiujiang Yangtze River Bridge
People's Republic of China,62700278b,http://example.com/country/id/148,East Bridge of the Nansha Bridge
People's Republic of China,62700586b,http://example.com/country/id/148,West Bridge of the Nansha Bridge
People's Republic of China,627250b,http://example.com/country/id/148,Workers Stadium
People's Republic of China,631135b,http://example.com/country/id/148,Line 6
People's Republic of China,6379840b,http://example.com/country/id/148,Tongling Yangtze River Bridge
People's Republic of China,63942824m,http://example.com/country/id/148,Museum of Tianjing
People's Republic of China,6412112b,http://example.com/country/id/148,King Tower
People's Republic of China,6444888m,http://example.com/country/id/148,Kunming Museum
People's Republic of China,6487542b,http://example.com/country/id/148,Lantau Link
People's Republic of China,6503119m,http://example.com/country/id/148,Law Uk Folk Museum
People's Republic of China,65063324m,http://example.com/country/id/148,Harbin Museum of Jewish History and Culture
People's Republic of China,65143215b,http://example.com/country/id/148,Amur River Bridge
People's Republic of China,65171962m,http://example.com/country/id/148,Civil Aviation Museum of China
People's Republic of China,6518233b,http://example.com/country/id/148,Court of Final Appeal Building
People's Republic of China,65245b,http://example.com/country/id/148,Zhongyuan Tower
People's Republic of China,653093b,http://example.com/country/id/148,Shibanpo Yangtze River Bridge
People's Republic of China,6547014b,http://example.com/country/id/148,Lijiatuo Yangtze River Bridge
People's Republic of China,6553074b,http://example.com/country/id/148,Line 14
People's Republic of China,6704588b,http://example.com/country/id/148,Luojiao River Bridge
People's Republic of China,6720699m,http://example.com/country/id/148,Ma Bufang Mansion
People's Republic of China,6722717m,http://example.com/country/id/148,Macau Wine Museum
People's Republic of China,673202b,http://example.com/country/id/148,Kai Tak Airport
People's Republic of China,67520100m,http://example.com/country/id/148,Xiangshan County Museum
People's Republic of China,67896716b,http://example.com/country/id/148,Shanghai Yangtze River Bridge
People's Republic of China,67933089m,http://example.com/country/id/148,Longshan Culture Museum
People's Republic of China,6810441b,http://example.com/country/id/148,Meixi River Expressway Bridge
People's Republic of China,6810442b,http://example.com/country/id/148,Meixi River Bridge
People's Republic of China,6961167b,http://example.com/country/id/148,Nam Wan Tunnel
People's Republic of China,700058b,http://example.com/country/id/148,Cheung Kong Center
People's Republic of China,70048415m,http://example.com/country/id/148,Insect Museum of West China
People's Republic of China,7012506b,http://example.com/country/id/148,New World Center
People's Republic of China,707693b,http://example.com/country/id/148,Castle Peak Power Station
People's Republic of China,71229b,http://example.com/country/id/148,Potala Palace
People's Republic of China,7124400m,http://example.com/country/id/148,Pagoda of Monk Wansong
People's Republic of China,713922m,http://example.com/country/id/148,Shanghai Urban Planning Exhibition Center
People's Republic of China,71684121b,http://example.com/country/id/148,Jiangyin Yangtze power line crossing
People's Republic of China,71861727b,http://example.com/country/id/148,Nanjing Yangtze power line crossing
People's Republic of China,7195814b,http://example.com/country/id/148,Pingsheng Bridge
People's Republic of China,7222063b,http://example.com/country/id/148,Shenzhen Bay Bridge
People's Republic of China,7258354b,http://example.com/country/id/148,Pudong International Information Port
People's Republic of China,7264044b,http://example.com/country/id/148,Sheung Wan Municipal Services Building
People's Republic of China,7267573b,http://example.com/country/id/148,Qi'ao Bridge
People's Republic of China,7267796b,http://example.com/country/id/148,Qingchuan Bridge
People's Republic of China,7267881b,http://example.com/country/id/148,Qingzhou Min River Bridge
People's Republic of China,7278677m,http://example.com/country/id/148,Former Residence of Qi Baishi (Xiangtan)
People's Republic of China,72891b,http://example.com/country/id/148,Great Hall of the People
People's Republic of China,7313282b,http://example.com/country/id/148,Renmin Bridge
People's Republic of China,739528b,http://example.com/country/id/148,Shanghai Stadium
People's Republic of China,7408269m,http://example.com/country/id/148,Sam Tung Uk Museum
People's Republic of China,7443633b,http://example.com/country/id/148,Second Wanzhou Yangtze River Bridge
People's Republic of China,7488401m,http://example.com/country/id/148,Shanghai Auto Museum
People's Republic of China,7488428b,http://example.com/country/id/148,Shanghai Dong Hai Plaza
People's Republic of China,7488448b,http://example.com/country/id/148,Shanghai Futures Building
People's Republic of China,7489099b,http://example.com/country/id/148,Shantou Bay Bridge
People's Republic of China,7494365b,http://example.com/country/id/148,Shenzhen Broadcasting Center Building
People's Republic of China,754321b,http://example.com/country/id/148,China Media Group Guanghua Road Office Area
People's Republic of China,7553767b,http://example.com/country/id/148,DoubleTree by Hilton Hotel Shanghai - Pudong
People's Republic of China,7553767h,http://example.com/country/id/148,DoubleTree by Hilton Hotel Shanghai - Pudong
People's Republic of China,756512b,http://example.com/country/id/148,Guangzhou North railway station
People's Republic of China,7566814b,http://example.com/country/id/148,South China AA Sports Complex
People's Republic of China,75726318m,http://example.com/country/id/148,Fenghua Museum
People's Republic of China,7609530m,http://example.com/country/id/148,Stephen Hui Geological Museum
People's Republic of China,7638630m,http://example.com/country/id/148,Sun Yat Sen Memorial House
People's Republic of China,7676334b,http://example.com/country/id/148,Taiping Lake Bridge
People's Republic of China,7684231m,http://example.com/country/id/148,Tao Heung Foods of Mankind Museum
People's Republic of China,769591b,http://example.com/country/id/148,Shanghai maglev train
People's Republic of China,774669b,http://example.com/country/id/148,Tianjin Binhai International Airport
People's Republic of China,77635b,http://example.com/country/id/148,Ring of Life
People's Republic of China,7800218b,http://example.com/country/id/148,Centre Plaza
People's Republic of China,7849692b,http://example.com/country/id/148,Rambler Channel Bridge
People's Republic of China,7853017m,http://example.com/country/id/148,Tung Wah Group of Hospitals Museum
People's Republic of China,788417b,http://example.com/country/id/148,Chongqing Jiangbei International Airport
People's Republic of China,8039078b,http://example.com/country/id/148,Wuhan Baishazhou Yangtze River Bridge
People's Republic of China,8039087b,http://example.com/country/id/148,Tianxingzhou Yangtze River Bridge
People's Republic of China,8039097b,http://example.com/country/id/148,Wuhan Yangtze River Bridge
People's Republic of China,8039123b,http://example.com/country/id/148,Wujiang Viaduct
People's Republic of China,8044316b,http://example.com/country/id/148,Xiaoyue Tunnel
People's Republic of China,8044448b,http://example.com/country/id/148,Xiling Yangtze River Bridge
People's Republic of China,8047007b,http://example.com/country/id/148,Yajisha Bridge
People's Republic of China,804983b,http://example.com/country/id/148,Baling River Bridge
People's Republic of China,8053608b,http://example.com/country/id/148,Yiling Yangtze River Bridge
People's Republic of China,807059b,http://example.com/country/id/148,Precious Belt Bridge
People's Republic of China,8070673b,http://example.com/country/id/148,Zhejiang University Library
People's Republic of China,8070820b,http://example.com/country/id/148,Zhicheng Yangtze River Bridge
People's Republic of China,8070910b,http://example.com/country/id/148,Zhong Tian Plaza
People's Republic of China,8070973b,http://example.com/country/id/148,Zhongzhou Yangtze River Bridge
People's Republic of China,8070974b,http://example.com/country/id/148,Zhongxian Yangtze River Bridge
People's Republic of China,8071197b,http://example.com/country/id/148,Zhuchanghe River Bridge
People's Republic of China,8071809m,http://example.com/country/id/148,Zigong Salt History Museum
People's Republic of China,80813b,http://example.com/country/id/148,Jin Mao Tower
People's Republic of China,80852b,http://example.com/country/id/148,Shanghai World Financial Center
People's Republic of China,826694m,http://example.com/country/id/148,Fushun War Criminals Management Centre
People's Republic of China,83332m,http://example.com/country/id/148,Imperial Palace of Manchukuo
People's Republic of China,834369b,http://example.com/country/id/148,Tianjin Olympic Center Stadium
People's Republic of China,836612b,http://example.com/country/id/148,Line 2
People's Republic of China,837063b,http://example.com/country/id/148,Western Harbour Crossing
People's Republic of China,838399b,http://example.com/country/id/148,Tung Chung station
People's Republic of China,841968b,http://example.com/country/id/148,AIA Central
People's Republic of China,842297b,http://example.com/country/id/148,Shenzhen Bao'an International Airport
People's Republic of China,8424820b,http://example.com/country/id/148,Kwun Tong Bypass
People's Republic of China,842525m,http://example.com/country/id/148,Museum of Macau
People's Republic of China,842535b,http://example.com/country/id/148,Peak Tower
People's Republic of China,84300794m,http://example.com/country/id/148,Sun Museum
People's Republic of China,843955m,http://example.com/country/id/148,Lei Cheng Uk Han Tomb Museum
People's Republic of China,844621b,http://example.com/country/id/148,Chinese People's Liberation Army Forces Hong Kong Building
People's Republic of China,846592m,http://example.com/country/id/148,Paleozoological Museum of China
People's Republic of China,847791b,http://example.com/country/id/148,Xizhimen station
People's Republic of China,847819b,http://example.com/country/id/148,Xupu Bridge
People's Republic of China,853876b,http://example.com/country/id/148,Wuhan–Guangzhou high-speed railway
People's Republic of China,854018b,http://example.com/country/id/148,Shenyang Olympic Sports Center Stadium
People's Republic of China,855376b,http://example.com/country/id/148,Shanghai Science and Technology Museum
People's Republic of China,855376m,http://example.com/country/id/148,Shanghai Science and Technology Museum
People's Republic of China,856430m,http://example.com/country/id/148,Dr Sun Yat-sen Museum
People's Republic of China,85878255m,http://example.com/country/id/148,Dapeng Ancient City Museum
People's Republic of China,85881221m,http://example.com/country/id/148,Museum of Seawall Site of Hangzhou
People's Republic of China,86010685b,http://example.com/country/id/148,Maijishan Tunnel
People's Republic of China,860188b,http://example.com/country/id/148,National Centre for the Performing Arts
People's Republic of China,866615m,http://example.com/country/id/148,Hong Kong Maritime Museum
People's Republic of China,86966939b,http://example.com/country/id/148,Mashuihe River Viaduct
People's Republic of China,87047167b,http://example.com/country/id/148,Yesanhe River Bridge
People's Republic of China,877180b,http://example.com/country/id/148,Line 12
People's Republic of China,89584508m,http://example.com/country/id/148,Dongguan Museum
People's Republic of China,900727b,http://example.com/country/id/148,Fenghuoshan Tunnel
People's Republic of China,908224m,http://example.com/country/id/148,Flagstaff House
People's Republic of China,910848b,http://example.com/country/id/148,Nanpu Bridge
People's Republic of China,913275b,http://example.com/country/id/148,Beijing–Shanghai high-speed railway
People's Republic of China,926767b,http://example.com/country/id/148,Tomorrow Square
People's Republic of China,927701b,http://example.com/country/id/148,City Wall of Nanjing
People's Republic of China,931127b,http://example.com/country/id/148,Beijing–Tianjin intercity railway
People's Republic of China,936345m,http://example.com/country/id/148,Tianjin Museum
People's Republic of China,9384040m,http://example.com/country/id/148,Dongying Yellow River Estuary Wetland Museum
People's Republic of China,9384154m,http://example.com/country/id/148,China Ancient Cart Museum
People's Republic of China,944738b,http://example.com/country/id/148,Tianjin railway station
People's Republic of China,950677m,http://example.com/country/id/148,Museum of Tibetan Culture
People's Republic of China,952733b,http://example.com/country/id/148,Yichang Yangtze River Highway Bridge
People's Republic of China,965083b,http://example.com/country/id/148,Dalian Zhoushuizi International Airport
People's Republic of China,966140b,http://example.com/country/id/148,Lingqu
People's Republic of China,97166603m,http://example.com/country/id/148,Sihai Teapot Museum
People's Republic of China,97346932m,http://example.com/country/id/148,China Securities Museum
People's Republic of China,977841b,http://example.com/country/id/148,Governor Nobre de Carvalho Bridge
People's Republic of China,985359b,http://example.com/country/id/148,Eastern Harbour Crossing
People's Republic of China,986988b,http://example.com/country/id/148,Golmud Railway Station
People's Republic of China,989339b,http://example.com/country/id/148,East Rail line
People's Republic of China,989358b,http://example.com/country/id/148,Tung Chung line
People's Republic of China,989369b,http://example.com/country/id/148,West Rail line
People's Republic of China,990603b,http://example.com/country/id/148,Beijing Exhibition Center
People's Republic of China,992697b,http://example.com/country/id/148,Hong Kong Stadium
People's Republic of China,99575674m,http://example.com/country/id/148,Nanyue Kingdom Palace Museum
People's Republic of China,998042m,http://example.com/country/id/148,Suzhou Museum
People's Republic of China,http://example.com/heritage/id/1025339w,http://example.com/country/id/148,Gulangyu
People's Republic of China,http://example.com/heritage/id/1038473w,http://example.com/country/id/148,Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu
People's Republic of China,http://example.com/heritage/id/1046818w,http://example.com/country/id/148,Chengde Mountain Resort and its outlying temples
People's Republic of China,http://example.com/heritage/id/1047061w,http://example.com/country/id/148,Giant Wild Goose Pagoda
People's Republic of China,http://example.com/heritage/id/1048381w,http://example.com/country/id/148,Shanhai Pass
People's Republic of China,http://example.com/heritage/id/1076650w,http://example.com/country/id/148,Humble Administrator's Garden
People's Republic of China,http://example.com/heritage/id/107892716w,http://example.com/country/id/148,Shunji Bridge
People's Republic of China,http://example.com/heritage/id/108028118w,http://example.com/country/id/148,Quanzhou Estuary Docks
People's Republic of China,http://example.com/heritage/id/108028119w,http://example.com/country/id/148,Shihu Dock
People's Republic of China,http://example.com/heritage/id/108028129w,http://example.com/country/id/148,statue of Mani in Cao'an Temple
People's Republic of China,http://example.com/heritage/id/108028141w,http://example.com/country/id/148,statue of Laozi at Qingyuanshan
People's Republic of China,http://example.com/heritage/id/108028145w,http://example.com/country/id/148,Cizao kilns
People's Republic of China,http://example.com/heritage/id/108028146w,http://example.com/country/id/148,Weilin-Neiban kilns
People's Republic of China,http://example.com/heritage/id/108028147w,http://example.com/country/id/148,Qudougong kiln
People's Republic of China,http://example.com/heritage/id/108028151w,http://example.com/country/id/148,Xiacaopu iron production site of Qingyang Village in Anxi
People's Republic of China,http://example.com/heritage/id/10864998w,http://example.com/country/id/148,Wanshou Pagoda
People's Republic of China,http://example.com/heritage/id/10890897w,http://example.com/country/id/148,Kizilgaha Beacon Tower
People's Republic of China,http://example.com/heritage/id/10893414w,http://example.com/country/id/148,Liusheng Pagoda
People's Republic of China,http://example.com/heritage/id/10914521w,http://example.com/country/id/148,Taihuai
People's Republic of China,http://example.com/heritage/id/10948766w,http://example.com/country/id/148,Dingding Gate
People's Republic of China,http://example.com/heritage/id/10949515w,http://example.com/country/id/148,Baodingshan
People's Republic of China,http://example.com/heritage/id/11052488w,http://example.com/country/id/148,Mount Langshan
People's Republic of China,http://example.com/heritage/id/1106554w,http://example.com/country/id/148,Igreja da Sé
People's Republic of China,http://example.com/heritage/id/11070959w,http://example.com/country/id/148,Tomb of Xu Da
People's Republic of China,http://example.com/heritage/id/11087935w,http://example.com/country/id/148,Xianling Tomb of the Ming Dynasty (Hubei)
People's Republic of China,http://example.com/heritage/id/11091804w,http://example.com/country/id/148,Huishan Temple
People's Republic of China,http://example.com/heritage/id/11096692w,http://example.com/country/id/148,Tomb of Li Wenzhong
People's Republic of China,http://example.com/heritage/id/11143662w,http://example.com/country/id/148,Fashi Zhenwu Temple
People's Republic of China,http://example.com/heritage/id/1144337w,http://example.com/country/id/148,Classical Gardens of Suzhou
People's Republic of China,http://example.com/heritage/id/1157141w,http://example.com/country/id/148,Dafosi Grottoes
People's Republic of China,http://example.com/heritage/id/1158530w,http://example.com/country/id/148,Daming Palace
People's Republic of China,http://example.com/heritage/id/11605230w,http://example.com/country/id/148,Honghe Hani Rice Terraces
People's Republic of China,http://example.com/heritage/id/1165197w,http://example.com/country/id/148,Mount Danxia
People's Republic of China,http://example.com/heritage/id/11681626w,http://example.com/country/id/148,Yongling Mausoleum (Qing dynasty)
People's Republic of China,http://example.com/heritage/id/1193122w,http://example.com/country/id/148,Jiayuguan
People's Republic of China,http://example.com/heritage/id/1193715w,http://example.com/country/id/148,Master of the Nets Garden
People's Republic of China,http://example.com/heritage/id/1194818w,http://example.com/country/id/148,Small Wild Goose Pagoda
People's Republic of China,http://example.com/heritage/id/120314w,http://example.com/country/id/148,Mount Wutai
People's Republic of China,http://example.com/heritage/id/1234019w,http://example.com/country/id/148,Kizil Caves
People's Republic of China,http://example.com/heritage/id/12501w,http://example.com/country/id/148,Great Wall of China
People's Republic of China,http://example.com/heritage/id/125445w,http://example.com/country/id/148,Temple of Heaven
People's Republic of China,http://example.com/heritage/id/1286650w,http://example.com/country/id/148,China Danxia
People's Republic of China,http://example.com/heritage/id/1324562w,http://example.com/country/id/148,Yumen Pass
People's Republic of China,http://example.com/heritage/id/1330939w,http://example.com/country/id/148,Yarkhoto
People's Republic of China,http://example.com/heritage/id/134873w,http://example.com/country/id/148,Capital Cities and Tombs of the Ancient Koguryo Kingdom
People's Republic of China,http://example.com/heritage/id/134927w,http://example.com/country/id/148,Mount Emei
People's Republic of China,http://example.com/heritage/id/1377456w,http://example.com/country/id/148,Subashi Temple
People's Republic of China,http://example.com/heritage/id/1473630w,http://example.com/country/id/148,Fuling Tomb
People's Republic of China,http://example.com/heritage/id/1538662w,http://example.com/country/id/148,Xingjiao Temple
People's Republic of China,http://example.com/heritage/id/1551411w,http://example.com/country/id/148,Ruins of St. Paul's
People's Republic of China,http://example.com/heritage/id/15623656w,http://example.com/country/id/148,Historic Monuments of Dengfeng in “The Centre of Heaven and Earth”
People's Republic of China,http://example.com/heritage/id/15904183w,http://example.com/country/id/148,Liangzhu site
People's Republic of China,http://example.com/heritage/id/15916405w,http://example.com/country/id/148,Lingshan Islamic Cemetery
People's Republic of China,http://example.com/heritage/id/15935866w,http://example.com/country/id/148,Hongkeng Tulou Cluster
People's Republic of China,http://example.com/heritage/id/16023611w,http://example.com/country/id/148,"Historic Ensemble of the Potala Palace, Lhasa"
People's Republic of China,http://example.com/heritage/id/1632877w,http://example.com/country/id/148,Rock Paintings of Hua Mountain
People's Republic of China,http://example.com/heritage/id/1683260w,http://example.com/country/id/148,Western Qing Tombs
People's Republic of China,http://example.com/heritage/id/16914686w,http://example.com/country/id/148,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area"
People's Republic of China,http://example.com/heritage/id/17001462w,http://example.com/country/id/148,Gaobei Village
People's Republic of China,http://example.com/heritage/id/17029168w,http://example.com/country/id/148,Suoyang City
People's Republic of China,http://example.com/heritage/id/17125919w,http://example.com/country/id/148,Ancient Building Complex in the Wudang Mountains
People's Republic of China,http://example.com/heritage/id/17277933w,http://example.com/country/id/148,Silk Roads: the Routes Network of Chang'an-Tianshan Corridor
People's Republic of China,http://example.com/heritage/id/17498501w,http://example.com/country/id/148,Tomb of Chang Yuchun
People's Republic of China,http://example.com/heritage/id/1790760w,http://example.com/country/id/148,Hoh Xil
People's Republic of China,http://example.com/heritage/id/17993813w,http://example.com/country/id/148,Xinjiang Tianshan
People's Republic of China,http://example.com/heritage/id/18110177w,http://example.com/country/id/148,Tomb of Wu Zhen
People's Republic of China,http://example.com/heritage/id/187136w,http://example.com/country/id/148,Luoyang
People's Republic of China,http://example.com/heritage/id/1877576w,http://example.com/country/id/148,Luoyang Bridge
People's Republic of China,http://example.com/heritage/id/1885375w,http://example.com/country/id/148,Maijishan Grottoes
People's Republic of China,http://example.com/heritage/id/19852428w,http://example.com/country/id/148,Tusi Sites
People's Republic of China,http://example.com/heritage/id/19852577w,http://example.com/country/id/148,Huaiyuan Lou
People's Republic of China,http://example.com/heritage/id/2046262w,http://example.com/country/id/148,Songyue Pagoda
People's Republic of China,http://example.com/heritage/id/205131w,http://example.com/country/id/148,Leshan Giant Buddha
People's Republic of China,http://example.com/heritage/id/207692w,http://example.com/country/id/148,Wuyi Mountains
People's Republic of China,http://example.com/heritage/id/2149114w,http://example.com/country/id/148,A-Ma Temple
People's Republic of China,http://example.com/heritage/id/216059w,http://example.com/country/id/148,Mount Tai
People's Republic of China,http://example.com/heritage/id/2200748w,http://example.com/country/id/148,Sam Kai Vui Kun
People's Republic of China,http://example.com/heritage/id/232771w,http://example.com/country/id/148,Shaolin Monastery
People's Republic of China,http://example.com/heritage/id/24434043w,http://example.com/country/id/148,Fanjingshan
People's Republic of China,http://example.com/heritage/id/2459376w,http://example.com/country/id/148,Retreat & Reflection Garden
People's Republic of China,http://example.com/heritage/id/259336w,http://example.com/country/id/148,Bingling Temple
People's Republic of China,http://example.com/heritage/id/2598504w,http://example.com/country/id/148,Xuanquanzhi
People's Republic of China,http://example.com/heritage/id/2601433w,http://example.com/country/id/148,Historic Centre of Macau
People's Republic of China,http://example.com/heritage/id/273834w,http://example.com/country/id/148,Longmen Grottoes
People's Republic of China,http://example.com/heritage/id/28769w,http://example.com/country/id/148,Ming Xiaoling
People's Republic of China,http://example.com/heritage/id/28844272w,http://example.com/country/id/148,Baisha
People's Republic of China,http://example.com/heritage/id/30028107w,http://example.com/country/id/148,Bayinbuluke National Natural Reserve
People's Republic of China,http://example.com/heritage/id/3051521w,http://example.com/country/id/148,Weiyang Palace
People's Republic of China,http://example.com/heritage/id/306978w,http://example.com/country/id/148,Eastern Qing Tombs
People's Republic of China,http://example.com/heritage/id/308805w,http://example.com/country/id/148,Yungang Grottoes
People's Republic of China,http://example.com/heritage/id/31347w,http://example.com/country/id/148,Grand Canal
People's Republic of China,http://example.com/heritage/id/3181816w,http://example.com/country/id/148,Leal Senado Building
People's Republic of China,http://example.com/heritage/id/3182054w,http://example.com/country/id/148,Dom Pedro V Theatre
People's Republic of China,http://example.com/heritage/id/3271236w,http://example.com/country/id/148,"St Lawrence's Church, Macau"
People's Republic of China,http://example.com/heritage/id/3313058w,http://example.com/country/id/148,Guia Lighthouse
People's Republic of China,http://example.com/heritage/id/3320500w,http://example.com/country/id/148,Sir Robert Ho Tung Library
People's Republic of China,http://example.com/heritage/id/3321893w,http://example.com/country/id/148,Mount Jinfo
People's Republic of China,http://example.com/heritage/id/3322194w,http://example.com/country/id/148,Wunü Mountain
People's Republic of China,http://example.com/heritage/id/3372384w,http://example.com/country/id/148,Couple's Retreat Garden
People's Republic of China,http://example.com/heritage/id/3485434w,http://example.com/country/id/148,Chengjiang Fossil Site
People's Republic of China,http://example.com/heritage/id/3504601w,http://example.com/country/id/148,Old Protestant Cemetery
People's Republic of China,http://example.com/heritage/id/36034w,http://example.com/country/id/148,Huangshan
People's Republic of China,http://example.com/heritage/id/4008w,http://example.com/country/id/148,Hongcun
People's Republic of China,http://example.com/heritage/id/4010w,http://example.com/country/id/148,Xidi
People's Republic of China,http://example.com/heritage/id/4047w,http://example.com/country/id/148,Lushan Quaternary Glaciation National Geopark
People's Republic of China,http://example.com/heritage/id/4107w,http://example.com/country/id/148,Huanglong
People's Republic of China,http://example.com/heritage/id/4111w,http://example.com/country/id/148,Jiuzhaigou Valley
People's Republic of China,http://example.com/heritage/id/41135w,http://example.com/country/id/148,Ming tombs
People's Republic of China,http://example.com/heritage/id/4130614w,http://example.com/country/id/148,St. Dominic's Church
People's Republic of China,http://example.com/heritage/id/4132w,http://example.com/country/id/148,Summer Palace
People's Republic of China,http://example.com/heritage/id/4187w,http://example.com/country/id/148,Wulingyuan
People's Republic of China,http://example.com/heritage/id/4310094w,http://example.com/country/id/148,Santa Casa da Misericórdia
People's Republic of China,http://example.com/heritage/id/43286w,http://example.com/country/id/148,Mogao Caves
People's Republic of China,http://example.com/heritage/id/44615w,http://example.com/country/id/148,Foguang Temple
People's Republic of China,http://example.com/heritage/id/4570262w,http://example.com/country/id/148,Casa Garden
People's Republic of China,http://example.com/heritage/id/4579079w,http://example.com/country/id/148,St. Joseph's Seminary and Church
People's Republic of China,http://example.com/heritage/id/4587786w,http://example.com/country/id/148,St. Augustine's Church
People's Republic of China,http://example.com/heritage/id/46074w,http://example.com/country/id/148,Macau Protestant Chapel
People's Republic of China,http://example.com/heritage/id/464904w,http://example.com/country/id/148,Yinxu
People's Republic of China,http://example.com/heritage/id/47001746w,http://example.com/country/id/148,Quanzhou: Emporium of the World in Song-Yuan China
People's Republic of China,http://example.com/heritage/id/471765w,http://example.com/country/id/148,Xanadu
People's Republic of China,http://example.com/heritage/id/48911227w,http://example.com/country/id/148,Shibing Karst
People's Republic of China,http://example.com/heritage/id/4920688w,http://example.com/country/id/148,Black Dragon Pool
People's Republic of China,http://example.com/heritage/id/499552w,http://example.com/country/id/148,Zhoukoudian
People's Republic of China,http://example.com/heritage/id/500061w,http://example.com/country/id/148,Pingyao
People's Republic of China,http://example.com/heritage/id/5371879w,http://example.com/country/id/148,Hwando
People's Republic of China,http://example.com/heritage/id/5522381w,http://example.com/country/id/148,Garden of Cultivation
People's Republic of China,http://example.com/heritage/id/5600169w,http://example.com/country/id/148,Canglang Pavilion
People's Republic of China,http://example.com/heritage/id/568461w,http://example.com/country/id/148,Anping Bridge
People's Republic of China,http://example.com/heritage/id/575035w,http://example.com/country/id/148,Three Parallel Rivers of Yunnan Protected Areas
People's Republic of China,http://example.com/heritage/id/6112670w,http://example.com/country/id/148,Mount Jianglang
People's Republic of China,http://example.com/heritage/id/618394w,http://example.com/country/id/148,Old Town of Lijiang
People's Republic of China,http://example.com/heritage/id/629902w,http://example.com/country/id/148,Sichuan Giant Panda Sanctuaries
People's Republic of China,http://example.com/heritage/id/651278w,http://example.com/country/id/148,Dazu Rock Carvings
People's Republic of China,http://example.com/heritage/id/6553852w,http://example.com/country/id/148,Lingering Garden
People's Republic of China,http://example.com/heritage/id/6555424w,http://example.com/country/id/148,Lion Grove Garden
People's Republic of China,http://example.com/heritage/id/65961372w,http://example.com/country/id/148,The Great Wall
People's Republic of China,http://example.com/heritage/id/65964838w,http://example.com/country/id/148,Old Town of Lijiang
People's Republic of China,http://example.com/heritage/id/65965238w,http://example.com/country/id/148,Shuhe
People's Republic of China,http://example.com/heritage/id/65965285w,http://example.com/country/id/148,Ancient City of Ping Yao
People's Republic of China,http://example.com/heritage/id/65965316w,http://example.com/country/id/148,Beishan Cliffside Carvings
People's Republic of China,http://example.com/heritage/id/65965322w,http://example.com/country/id/148,Nanshan Cliffside Carvings
People's Republic of China,http://example.com/heritage/id/65965323w,http://example.com/country/id/148,Shizhuanshan Cliffside Carvings
People's Republic of China,http://example.com/heritage/id/65965324w,http://example.com/country/id/148,Shimenshan Cliffside Carvings
People's Republic of China,http://example.com/heritage/id/65965345w,http://example.com/country/id/148,Tomb of Qiu Cheng
