country_id,name,cname,s
http://example.com/country/id/142,Maison de Balzac,France,547789m
http://example.com/country/id/142,Maison de François Coignet,France,http://example.com/building/id/3279364b
http://example.com/country/id/142,Maison de Félix Arnaudin,France,18578013m
http://example.com/country/id/142,Maison de Loo,France,58868579m
http://example.com/country/id/142,Maison de Loo,France,http://example.com/building/id/58868579b
http://example.com/country/id/142,Maison de Mallarmé,France,3330504m
http://example.com/country/id/142,Maison de Maurice Ravel,France,1230290m
http://example.com/country/id/142,Maison de Nicéphore Niépce,France,16034352m
http://example.com/country/id/142,Maison de Norvège,France,http://example.com/building/id/97164319b
http://example.com/country/id/142,Maison de Pierre Corneille à Petit-Couronne,France,3329311m
http://example.com/country/id/142,Maison de l'Argentine,France,http://example.com/building/id/21031038b
http://example.com/country/id/142,Maison de l'Armateur,France,3279654m
http://example.com/country/id/142,Maison de l'Armateur,France,http://example.com/building/id/3279654b
http://example.com/country/id/142,Maison de l'Inde,France,http://example.com/building/id/27826699b
http://example.com/country/id/142,Maison de l'Infante,France,http://example.com/building/id/12260440b
http://example.com/country/id/142,Maison de l'Italie,France,http://example.com/building/id/3843576b
http://example.com/country/id/142,Maison de l'Outil,France,3279665m
http://example.com/country/id/142,Maison de l'ordre des avocats,France,http://example.com/building/id/50532135b
http://example.com/country/id/142,Maison de l'Éléphant,France,http://example.com/building/id/22928282b
http://example.com/country/id/142,Maison de l'Œuvre Notre-Dame,France,http://example.com/building/id/22920936b
http://example.com/country/id/142,Maison de la Bataille,France,2297856m
http://example.com/country/id/142,Maison de la Dame de Brassempouy,France,3279697m
http://example.com/country/id/142,Maison de la Gabbe,France,http://example.com/building/id/19945469b
http://example.com/country/id/142,Maison de la Négritude,France,19951119m
http://example.com/country/id/142,Maison de la RATP,France,http://example.com/building/id/27832750b
http://example.com/country/id/142,Maison de la Radio,France,http://example.com/building/id/579087b
http://example.com/country/id/142,Maison de la Reine de Sicile de Saumur,France,http://example.com/building/id/22962270b
http://example.com/country/id/142,Maison de la Ronade,France,http://example.com/building/id/3145868b
http://example.com/country/id/142,Maison de la baie de Somme et de l'Oiseau,France,3279746m
http://example.com/country/id/142,Maison de la brique,France,3279747m
http://example.com/country/id/142,Maison de la canne,France,3279749m
http://example.com/country/id/142,Maison de la musique mécanique et de la dentelle,France,29950482m
http://example.com/country/id/142,Maison de la pierre et du ciment,France,89344769m
http://example.com/country/id/142,Maison de logement des ouvriers de l'usine Coignet,France,http://example.com/building/id/3279806b
http://example.com/country/id/142,Maison des Canuts,France,3279836m
http://example.com/country/id/142,Maison des Chevaliers,France,http://example.com/building/id/3279839b
http://example.com/country/id/142,Maison des Consuls,France,http://example.com/building/id/22936954b
http://example.com/country/id/142,Maison des Johnnies et de l’oignon de Roscoff,France,93596974m
http://example.com/country/id/142,Maison des Minéraux,France,93143364m
http://example.com/country/id/142,Maison des Oblats de Pontmain,France,3279877m
http://example.com/country/id/142,Maison des Pauvres,France,http://example.com/building/id/22954019b
http://example.com/country/id/142,Maison des Provinces de France,France,http://example.com/building/id/112966684b
http://example.com/country/id/142,Maison des Templiers de Caudebec-en-Caux,France,http://example.com/building/id/23726519b
http://example.com/country/id/142,Maison des Trois Nourrices,France,http://example.com/building/id/3279897b
http://example.com/country/id/142,"Maison des Viguiers, Albi",France,http://example.com/building/id/3279912b
http://example.com/country/id/142,Maison des chevaliers de Pont-Saint-Esprit,France,http://example.com/building/id/22953661b
http://example.com/country/id/142,Maison des deux Barbeaux,France,http://example.com/building/id/19945465b
http://example.com/country/id/142,Maison des hommes et des techniques,France,16508761m
http://example.com/country/id/142,Maison des paludiers,France,60685575m
http://example.com/country/id/142,Maison des pays de Bresse,France,15718649m
http://example.com/country/id/142,Maison des élèves ingénieurs des arts et métiers,France,http://example.com/building/id/112967095b
http://example.com/country/id/142,Maison des étudiants,France,http://example.com/building/id/73014457b
http://example.com/country/id/142,Maison des étudiants arméniens,France,http://example.com/building/id/3279969b
http://example.com/country/id/142,Maison des étudiants canadiens,France,http://example.com/building/id/3279970b
http://example.com/country/id/142,Maison des étudiants de l'Asie du Sud-Est,France,http://example.com/building/id/112957989b
http://example.com/country/id/142,Maison des étudiants suédois,France,http://example.com/building/id/3279734b
http://example.com/country/id/142,Maison dite de Jeanne d'Arc in Orléans,France,54301387m
http://example.com/country/id/142,Maison du Bailli,France,http://example.com/building/id/22940853b
http://example.com/country/id/142,Maison du Bocage de Sains-du-Nord,France,3279983m
http://example.com/country/id/142,Maison du Bois et de la Forêt de Mouchard,France,15649531m
http://example.com/country/id/142,Maison du Brésil,France,http://example.com/building/id/1617722b
http://example.com/country/id/142,Maison du Cambodge,France,http://example.com/building/id/43377644b
http://example.com/country/id/142,Maison du Charolais,France,16303822m
http://example.com/country/id/142,Maison du Grand Fauconnier,France,http://example.com/building/id/3280010b
http://example.com/country/id/142,Maison du Grand Veneur,France,http://example.com/building/id/18785726b
http://example.com/country/id/142,Maison du Grand Écuyer,France,http://example.com/building/id/18785725b
http://example.com/country/id/142,Maison du Grand-Veneur,France,http://example.com/building/id/21008459b
http://example.com/country/id/142,Maison du Japon,France,http://example.com/building/id/18456504b
http://example.com/country/id/142,Maison du Marais poitevin,France,2365702m
http://example.com/country/id/142,Maison du Marchand,France,http://example.com/building/id/22957958b
http://example.com/country/id/142,Maison du Maroc,France,http://example.com/building/id/20971353b
http://example.com/country/id/142,Maison du Mexique,France,http://example.com/building/id/24939975b
http://example.com/country/id/142,Maison du Pain d'Alsace,France,93738453m
http://example.com/country/id/142,Maison du Patrimoine - musée des Conscrits,France,94532180m
http://example.com/country/id/142,Maison du Premier président de la cour d'appel,France,http://example.com/building/id/3280049b
http://example.com/country/id/142,"Maison du Présidial, Saintes",France,3330371m
http://example.com/country/id/142,Maison du Transbordeur,France,3280079m
http://example.com/country/id/142,Maison du Val de Villé,France,3280084m
http://example.com/country/id/142,Maison du blé et du pain,France,30263336m
http://example.com/country/id/142,Maison du graffiti ancien,France,3280107m
http://example.com/country/id/142,Maison du jambon de Bayonne,France,93917436m
http://example.com/country/id/142,Maison espagnole,France,http://example.com/building/id/3280144b
http://example.com/country/id/142,Maison espagnole de Revin,France,http://example.com/building/id/3280146b
http://example.com/country/id/142,Maison internationale,France,http://example.com/building/id/108769407b
http://example.com/country/id/142,Maison internationale AgroParisTech,France,http://example.com/building/id/27826707b
http://example.com/country/id/142,Maison natale de Descartes,France,22941752m
http://example.com/country/id/142,Maison natale du maréchal Joffre,France,21582221m
http://example.com/country/id/142,Maison paternelle de Pasteur,France,1885892m
http://example.com/country/id/142,Maison à cariatides de Lauzun,France,http://example.com/building/id/19945454b
http://example.com/country/id/142,Maison à pans de bois de Saint-Julien-du-Sault,France,3330459m
http://example.com/country/id/142,"Maison, 17 rue Saint-Guenhaël",France,http://example.com/building/id/22927673b
http://example.com/country/id/142,"Maison, 29, rue du Quatre-Septembre",France,http://example.com/building/id/22993419b
http://example.com/country/id/142,"Maison, 5 rue des Armes, Sarlat-la-Canéda",France,http://example.com/building/id/22988053b
http://example.com/country/id/142,Maison-Musée du Haut-Verdon,France,42343410m
http://example.com/country/id/142,Maisons Satie,France,3280344m
http://example.com/country/id/142,Maisons du Moyen Âge,France,http://example.com/building/id/21293191b
http://example.com/country/id/142,Maisons-Alfort – Alfortville,France,http://example.com/building/id/3096963b
http://example.com/country/id/142,Maisons-Alfort – Les Juilliottes,France,http://example.com/building/id/766906b
http://example.com/country/id/142,Maisons-Alfort – Stade,France,http://example.com/building/id/1405224b
http://example.com/country/id/142,Malakoff Médéric Headquarters,France,http://example.com/building/id/21548987b
http://example.com/country/id/142,Malakoff – Rue Étienne Dolet,France,http://example.com/building/id/1731762b
http://example.com/country/id/142,Malesherbes,France,http://example.com/building/id/1784153b
http://example.com/country/id/142,Malesherbes,France,http://example.com/building/id/2615431b
http://example.com/country/id/142,Malpas Tunnel,France,http://example.com/building/id/2423646b
http://example.com/country/id/142,Malpassé,France,http://example.com/building/id/3284603b
http://example.com/country/id/142,Malvan bridge,France,http://example.com/building/id/3556589b
http://example.com/country/id/142,Mansion Sevestre,France,http://example.com/building/id/22936453b
http://example.com/country/id/142,Manufacture des Flandres Roubaix,France,64052728m
http://example.com/country/id/142,Manécanterie,France,9485m
http://example.com/country/id/142,Maraîchers,France,http://example.com/building/id/631846b
http://example.com/country/id/142,Marcadieu market hall,France,http://example.com/building/id/43160895b
http://example.com/country/id/142,Marché Beauvau,France,http://example.com/building/id/3289775b
http://example.com/country/id/142,Marcillac Railroad Viaduct,France,http://example.com/building/id/100313325b
http://example.com/country/id/142,Marengo – SNCF,France,http://example.com/building/id/3290417b
http://example.com/country/id/142,Maritime Museum,France,3329919m
http://example.com/country/id/142,Marmoutier Abbey,France,http://example.com/building/id/876717b
http://example.com/country/id/142,Marne–Rhine Canal,France,http://example.com/building/id/1032612b
http://example.com/country/id/142,Marolles-en-Hurepoix (Paris RER),France,http://example.com/building/id/1863955b
http://example.com/country/id/142,Marseillan-Plage,France,http://example.com/building/id/2125963b
http://example.com/country/id/142,Marseille Cathedral,France,http://example.com/building/id/1419757b
http://example.com/country/id/142,Marseille City Hall,France,http://example.com/building/id/2422203b
http://example.com/country/id/142,Marseille History Museum,France,3329666m
http://example.com/country/id/142,Marseille Métro Line 1,France,http://example.com/building/id/3238660b
http://example.com/country/id/142,Marseille Métro Line 2,France,http://example.com/building/id/3238804b
http://example.com/country/id/142,Marseille Provence Airport,France,http://example.com/building/id/651190b
http://example.com/country/id/142,Marseille Tunnel,France,http://example.com/building/id/2460080b
http://example.com/country/id/142,Marseille tramway line 1,France,http://example.com/building/id/3238668b
http://example.com/country/id/142,Marseille tramway line 2,France,http://example.com/building/id/3238811b
http://example.com/country/id/142,Marshal Juin Bridge,France,http://example.com/building/id/106916374b
http://example.com/country/id/142,Martinet Dam,France,http://example.com/building/id/27940493b
http://example.com/country/id/142,Martinique Aimé Césaire International Airport,France,http://example.com/building/id/651330b
http://example.com/country/id/142,Marèges Dam,France,http://example.com/building/id/1583460b
http://example.com/country/id/142,Maréchal Leclerc Bridge,France,http://example.com/building/id/113680591b
http://example.com/country/id/142,Massilian hotel,France,57616747m
http://example.com/country/id/142,Massoins Bridge,France,http://example.com/building/id/100323673b
http://example.com/country/id/142,Massy - Palaiseau,France,http://example.com/building/id/85980230b
http://example.com/country/id/142,Mata Utu Cathedral,France,http://example.com/building/id/2942239b
http://example.com/country/id/142,Mataro Footbridge,France,http://example.com/building/id/21548990b
http://example.com/country/id/142,Matilda Bridge,France,http://example.com/building/id/3396643b
http://example.com/country/id/142,Maubuisson Abbey,France,http://example.com/building/id/915291b
http://example.com/country/id/142,Mauve bridge,France,http://example.com/building/id/3397047b
http://example.com/country/id/142,Mazet Dormitories and Dining Hall,France,http://example.com/building/id/21548992b
http://example.com/country/id/142,Meaux Cathedral,France,http://example.com/building/id/586471b
http://example.com/country/id/142,Meaux Viaduct,France,http://example.com/building/id/3556591b
http://example.com/country/id/142,Memorial Pegasus,France,6815492m
http://example.com/country/id/142,Mende Cathedral,France,http://example.com/building/id/2942278b
http://example.com/country/id/142,Mermoz,France,http://example.com/building/id/3306584b
http://example.com/country/id/142,Mermoz - Pinel,France,http://example.com/building/id/2667576b
http://example.com/country/id/142,Metallic tower of Fourvière,France,http://example.com/building/id/625b
http://example.com/country/id/142,Metro Line 2 Viaduct,France,http://example.com/building/id/21548996b
http://example.com/country/id/142,Metz Cathedral,France,http://example.com/building/id/671066b
http://example.com/country/id/142,Metz Station Water Tower,France,http://example.com/building/id/86999328b
http://example.com/country/id/142,Michel Bizot,France,http://example.com/building/id/616619b
http://example.com/country/id/142,Military port of Toulon,France,http://example.com/building/id/1564994b
http://example.com/country/id/142,Millau Viaduct,France,http://example.com/building/id/99236b
http://example.com/country/id/142,Mini World Lyon,France,17327772m
http://example.com/country/id/142,"Ministry of Economy, Finance and Industry building",France,http://example.com/building/id/26995756b
http://example.com/country/id/142,Mirail – Université,France,http://example.com/building/id/923196b
http://example.com/country/id/142,Mirepoix Cathedral,France,http://example.com/building/id/2845859b
http://example.com/country/id/142,Miribel Viaduct,France,http://example.com/building/id/18810273b
http://example.com/country/id/142,Mirman hotel,France,http://example.com/building/id/22953950b
http://example.com/country/id/142,Modern Art Museum of Collioure,France,11938071m
http://example.com/country/id/142,Moidrey windmill,France,38253663w
http://example.com/country/id/142,Moine Viaduct,France,http://example.com/building/id/114236392b
http://example.com/country/id/142,Molsheim,France,http://example.com/building/id/22697b
http://example.com/country/id/142,Molsheim Town Hall,France,http://example.com/building/id/114044118b
http://example.com/country/id/142,Monplaisir - Lumière,France,http://example.com/building/id/2411706b
http://example.com/country/id/142,Mont Blanc Tunnel,France,http://example.com/building/id/323310b
http://example.com/country/id/142,Mont Cenis dam,France,http://example.com/building/id/11989896b
http://example.com/country/id/142,Mont Donon,France,1242068m
http://example.com/country/id/142,Mont d'Ambin base tunnel,France,http://example.com/building/id/10989b
http://example.com/country/id/142,Mont-Saint-Michel Abbey,France,http://example.com/building/id/651388b
http://example.com/country/id/142,Mont-Saint-Michel and its Bay,France,17117964w
http://example.com/country/id/142,Mont-Saint-Michel and its Bay,France,64831173w
http://example.com/country/id/142,Montbéliard railway station,France,http://example.com/building/id/2498308b
http://example.com/country/id/142,Montcalm hotel,France,56777310m
http://example.com/country/id/142,Montech water slope,France,http://example.com/building/id/99425b
http://example.com/country/id/142,Montferrier hotel,France,http://example.com/building/id/22953951b
http://example.com/country/id/142,Montfrin Bridge,France,http://example.com/building/id/100299287b
http://example.com/country/id/142,Montgeron - Crosne railway station,France,http://example.com/building/id/2435703b
http://example.com/country/id/142,Montmajour Abbey,France,http://example.com/building/id/334060b
http://example.com/country/id/142,Montmartre funicular,France,http://example.com/building/id/99562b
http://example.com/country/id/142,Montmartre reservoir,France,http://example.com/building/id/21323557b
http://example.com/country/id/142,Montmartre-aux-Artistes,France,http://example.com/building/id/21549008b
http://example.com/country/id/142,Montmayeur castle,France,http://example.com/building/id/3533406b
http://example.com/country/id/142,Montmorency Town Hall,France,http://example.com/building/id/113813261b
http://example.com/country/id/142,Montparnasse Tower,France,http://example.com/building/id/323767b
http://example.com/country/id/142,Montpellier Cathedral,France,http://example.com/building/id/1736197b
http://example.com/country/id/142,Montpellier Sud de France station,France,http://example.com/building/id/3097089b
http://example.com/country/id/142,Montreuil - Hôpital,France,http://example.com/building/id/16040484b
http://example.com/country/id/142,Montreuil town hall,France,http://example.com/building/id/24082986b
http://example.com/country/id/142,Monument Barrès,France,http://example.com/building/id/3323230b
http://example.com/country/id/142,Monument aux victimes de la Catastrophe de Courrières,France,22997458w
http://example.com/country/id/142,Monument de la Découverte du Charbon,France,22980018w
http://example.com/country/id/142,Monument to Charles Mathieu,France,19829180w
http://example.com/country/id/142,Monument à la découverte du charbon à Fresnes-sur-Escaut,France,64829483w
http://example.com/country/id/142,Monument à Émile Basly,France,22997445w
http://example.com/country/id/142,Monêtier-les-Bains sacred art museum,France,3329649m
http://example.com/country/id/142,Morand bridge,France,http://example.com/building/id/3396653b
http://example.com/country/id/142,Morbihan Aéro Musée,France,93479208m
http://example.com/country/id/142,Morestel Castle,France,http://example.com/building/id/22967015b
http://example.com/country/id/142,Morimond Abbey,France,http://example.com/building/id/546628b
http://example.com/country/id/142,Morlaix City Walls,France,http://example.com/building/id/22962463b
http://example.com/country/id/142,Mornas Viaduct,France,http://example.com/building/id/72643737b
http://example.com/country/id/142,Mosquée de Saint-Louis,France,http://example.com/building/id/3324906b
http://example.com/country/id/142,Mosquée de Saint-Pierre,France,http://example.com/building/id/690436b
http://example.com/country/id/142,Mouchard railway station,France,http://example.com/building/id/2143564b
http://example.com/country/id/142,Moulin Rouge,France,http://example.com/building/id/151030b
http://example.com/country/id/142,Moulin d'Alphonse Daudet,France,http://example.com/building/id/16008572b
http://example.com/country/id/142,Moulin de Valmy,France,http://example.com/building/id/22915790b
http://example.com/country/id/142,Moulin de la Blies,France,20971749m
http://example.com/country/id/142,Moulin du Vanneau,France,15732051m
http://example.com/country/id/142,Moulin-Galant,France,http://example.com/building/id/3097121b
http://example.com/country/id/142,Moulins Cathedral,France,http://example.com/building/id/63504b
http://example.com/country/id/142,Mouthier-Haute-Pierre - église Saint-Laurent,France,http://example.com/building/id/15953735b
http://example.com/country/id/142,MuPop à Montluçon,France,15818192m
http://example.com/country/id/142,MuSaMa,France,48760123m
http://example.com/country/id/142,Mulhouse Market Hall,France,http://example.com/building/id/113543727b
http://example.com/country/id/142,Municipal Museum Yves Machelon,France,15818366m
http://example.com/country/id/142,Municipal Theatre of Béziers,France,http://example.com/building/id/22953826b
http://example.com/country/id/142,Municipal Theatre of Haguenau,France,http://example.com/building/id/15953358b
http://example.com/country/id/142,Municipal Theatre of Tarascon,France,http://example.com/building/id/22916301b
http://example.com/country/id/142,Municipal museum (Saverne),France,3330848m
http://example.com/country/id/142,Museum 1900,France,108784201m
http://example.com/country/id/142,Museum Baron Martin,France,10333407m
http://example.com/country/id/142,Museum Francis Jammes,France,93444238m
http://example.com/country/id/142,Museum Lansyer,France,23576291m
http://example.com/country/id/142,Museum Leblanc-Duvernoy,France,2406637m
http://example.com/country/id/142,Museum of Art and History in Montmorillon,France,76328271m
http://example.com/country/id/142,Museum of Bressuire,France,23780864m
http://example.com/country/id/142,"Museum of Carriages, Bodywork and Cartons",France,3330181m
http://example.com/country/id/142,Museum of Cerdagne,France,3329704m
http://example.com/country/id/142,Museum of Cognac,France,3329614m
http://example.com/country/id/142,Museum of Companionship,France,56649863m
http://example.com/country/id/142,Museum of Comtadine Traditions,France,106725652m
http://example.com/country/id/142,"Museum of Contemporary Art, Marseille",France,3329581m
http://example.com/country/id/142,Museum of Decorative Arts of Bordeaux,France,http://example.com/building/id/3330168b
http://example.com/country/id/142,Museum of Dieppe,France,1011471m
http://example.com/country/id/142,Museum of Drawing and Original Print of Gravelines,France,3330428m
http://example.com/country/id/142,Museum of European and Mediterranean Civilisations,France,2808698m
http://example.com/country/id/142,Museum of French History,France,2655828m
http://example.com/country/id/142,Museum of French Monuments,France,3330260m
http://example.com/country/id/142,Museum of Grenoble,France,http://example.com/building/id/1952944b
http://example.com/country/id/142,Museum of Guyanese Cultures,France,31156063m
http://example.com/country/id/142,Museum of Medical Instruments of the Hospital of Toulouse,France,3330252m
http://example.com/country/id/142,Museum of National Archives,France,3330111m
http://example.com/country/id/142,Museum of Natural Sciences and Prehistory,France,31157899m
http://example.com/country/id/142,Museum of Optical Instruments,France,93733332m
http://example.com/country/id/142,Museum of Quiberon,France,93597805m
http://example.com/country/id/142,Museum of Sologne,France,23640303m
http://example.com/country/id/142,Museum of live bees and city of ants,France,93478932m
http://example.com/country/id/142,Museum of the French Revolution,France,2389498m
http://example.com/country/id/142,Museum of the History of France,France,3329787m
http://example.com/country/id/142,Museum of the History of Iron,France,3329826m
http://example.com/country/id/142,Museum of the Lucien-Mazars mine,France,20669815m
http://example.com/country/id/142,Museum of the Roman Docks,France,3330242m
http://example.com/country/id/142,Museum of the Surrender,France,3329951m
http://example.com/country/id/142,Museum of the Terroir of Loches,France,3330388m
http://example.com/country/id/142,Museum of the submarine Flora,France,1456607m
http://example.com/country/id/142,Museum of typographic printing,France,98819784m
http://example.com/country/id/142,Museums in Rueil-Malmaison,France,3329678m
http://example.com/country/id/142,Museé municipal de Nuits-Saint-Georges,France,23596332m
http://example.com/country/id/142,Mussey Lock,France,http://example.com/building/id/114315426b
http://example.com/country/id/142,"Musée ""Les secrets du chocolat""",France,6943560m
http://example.com/country/id/142,Musée Adzak,France,3329038m
http://example.com/country/id/142,Musée Agathois Jules Baudou,France,3329407m
http://example.com/country/id/142,Musée Albert Schweitzer,France,3329042m
http://example.com/country/id/142,Musée Albert-Kahn,France,3330509m
http://example.com/country/id/142,Musée Alfred-Bonno,France,23599848m
http://example.com/country/id/142,Musée Alfred-Danicourt,France,3329047m
http://example.com/country/id/142,Musée Alice Taverne,France,23006259m
http://example.com/country/id/142,Musée Alphonse Daudet,France,21567553m
http://example.com/country/id/142,Musée Alphonse-Georges-Poulain,France,3329050m
http://example.com/country/id/142,Musée Ampère,France,15627617m
http://example.com/country/id/142,Musée Anne de Beaujeu,France,3329056m
http://example.com/country/id/142,Musée Anne de Beaujeu,France,http://example.com/building/id/3329056b
http://example.com/country/id/142,Musée Antoine-Lécuyer,France,2854179m
http://example.com/country/id/142,Musée Arcabas en Chartreuse,France,17635463m
http://example.com/country/id/142,Musée Asiatica,France,3329060m
http://example.com/country/id/142,Musée Atger,France,34632397m
http://example.com/country/id/142,Musée Autrefois,France,3329068m
http://example.com/country/id/142,Musée Baccarat,France,2992085m
http://example.com/country/id/142,Musée Baccarat,France,3329069m
http://example.com/country/id/142,Musée Balzac,France,31827815m
http://example.com/country/id/142,"Musée Barbey d'Aurevilly (Saint-Sauveur-le-Vicomte, France)",France,3329073m
http://example.com/country/id/142,Musée Barrois,France,30250714m
http://example.com/country/id/142,Musée Barthélémy-Thimonnier,France,31150996m
http://example.com/country/id/142,Musée Bastien-Lepage,France,23640267m
http://example.com/country/id/142,Musée Benoît-De-Puydt,France,3329092m
http://example.com/country/id/142,Musée Bernadotte,France,15952849m
http://example.com/country/id/142,Musée Bernard d'Agesci,France,30218775m
http://example.com/country/id/142,Musée Beurnier-Rossel,France,30302827m
http://example.com/country/id/142,Musée Bible et Terre Sainte,France,3056566m
http://example.com/country/id/142,Musée Bouilhet-Christofle,France,3329101m
http://example.com/country/id/142,Musée Charles Portal,France,19407119m
http://example.com/country/id/142,Musée Charles X,France,114506808m
http://example.com/country/id/142,Musée Charles de Bruyères,France,427665m
http://example.com/country/id/142,Musée Charles-Friry,France,3329108m
http://example.com/country/id/142,Musée Christian Dior,France,3329113m
http://example.com/country/id/142,Musée Claude-Debussy,France,19387976m
http://example.com/country/id/142,Musée Claude-Nicolas Ledoux d'Arc-et-Senans,France,21099796m
http://example.com/country/id/142,Musée Clemenceau,France,3329119m
http://example.com/country/id/142,Musée Colette,France,3329117m
http://example.com/country/id/142,Musée Curie,France,589336m
http://example.com/country/id/142,Musée Dali de Beaune,France,16335752m
http://example.com/country/id/142,Musée Delta Athis Paray Aviation,France,3329126m
http://example.com/country/id/142,Musée Denon,France,3329386m
http://example.com/country/id/142,Musée Denys-Puech,France,3330186m
http://example.com/country/id/142,Musée Dupleix de Landrecies,France,3329128m
http://example.com/country/id/142,Musée Dupuy-Mestreau,France,3329132m
http://example.com/country/id/142,Musée EDF Electropolis,France,3329134m
http://example.com/country/id/142,Musée Edouard Branly,France,4460124m
http://example.com/country/id/142,Musée Emile Chenon,France,16335731m
http://example.com/country/id/142,Musée Emmanuel de La Villéon,France,15630778m
http://example.com/country/id/142,Musée Ernest-Amas à Landrecies,France,3329143m
http://example.com/country/id/142,Musée Escale Haut-Rhône,France,3329146m
http://example.com/country/id/142,Musée Eugène-Camoreyt de Lectoure,France,3329153m
http://example.com/country/id/142,Musée Fenaille,France,3329157m
http://example.com/country/id/142,Musée Fernand Léger - André Mare,France,64418454m
http://example.com/country/id/142,Musée Flaubert,France,3329160m
http://example.com/country/id/142,Musée Fleury,France,15818378m
http://example.com/country/id/142,Musée Fleury,France,http://example.com/building/id/15818378b
http://example.com/country/id/142,Musée Fournaise de Chatou,France,30356366m
http://example.com/country/id/142,Musée Fragonard d'Alfort,France,1631711m
http://example.com/country/id/142,Musée Français de la Carte à Jouer,France,1530976m
http://example.com/country/id/142,Musée François Pompon,France,16335552m
http://example.com/country/id/142,Musée Frédéric Dumas,France,3329164m
http://example.com/country/id/142,Musée Gallo-Romain de Saint-Romain-en-Gal,France,3330574m
http://example.com/country/id/142,Musée Gallé-Juillet de Creil,France,3329167m
http://example.com/country/id/142,Musée Gatien-Bonnet,France,3329170m
http://example.com/country/id/142,Musée George Sand et de la Vallée Noire,France,23498497m
http://example.com/country/id/142,Musée Goethe à l'Auberge au Bœuf,France,3329177m
http://example.com/country/id/142,Musée Goupil,France,15818400m
http://example.com/country/id/142,Musée Hector-Berlioz,France,3329193m
http://example.com/country/id/142,Musée Henri Barré,France,3329194m
http://example.com/country/id/142,Musée Henri Boez,France,20727445m
http://example.com/country/id/142,Musée Henri Chapu,France,2415229m
http://example.com/country/id/142,Musée Henri Dupuis,France,26244752m
http://example.com/country/id/142,Musée Henri Malartre,France,3329811m
http://example.com/country/id/142,Musée Henri-Mathieu,France,3329203m
http://example.com/country/id/142,Musée Japy,France,3329165m
http://example.com/country/id/142,Musée Jaurès,France,18610934m
http://example.com/country/id/142,Musée Jean Couty,France,28973562m
http://example.com/country/id/142,Musée Jean-Calvin,France,21541688m
http://example.com/country/id/142,Musée Jean-Claude-Marie-Colin,France,41705004m
http://example.com/country/id/142,Musée Jean-Frédéric Oberlin,France,3329215m
http://example.com/country/id/142,Musée Jeanne d'Arc,France,3329217m
http://example.com/country/id/142,Musée Jeanne-d'Aboville,France,3329220m
http://example.com/country/id/142,Musée Joseph-Vaylet,France,3329223m
http://example.com/country/id/142,Musée Juin 44,France,106689444m
http://example.com/country/id/142,Musée Kwok On,France,3329230m
http://example.com/country/id/142,Musée Labenche,France,3329231m
http://example.com/country/id/142,Musée Lalique,France,3329234m
http://example.com/country/id/142,Musée Lapérouse,France,18380085m
http://example.com/country/id/142,Musée Le Secq des Tournelles,France,3329242m
http://example.com/country/id/142,Musée Le Vergeur,France,3329025m
http://example.com/country/id/142,Musée Leblanc,France,115456488m
http://example.com/country/id/142,Musée Lorrain,France,3330634m
http://example.com/country/id/142,Musée Louis Braille,France,30303348m
http://example.com/country/id/142,Musée Louis Français,France,23640292m
http://example.com/country/id/142,Musée Louis-Philippe,France,2240951m
http://example.com/country/id/142,Musée Mado Robin,France,3329254m
http://example.com/country/id/142,"Musée Magnelli, musée de la céramique",France,36485775m
http://example.com/country/id/142,Musée Manoli,France,42807506m
http://example.com/country/id/142,Musée Marguerite Yourcenar,France,3329266m
http://example.com/country/id/142,Musée Matheysin,France,26678276m
http://example.com/country/id/142,Musée Mathon Durand,France,23727499m
http://example.com/country/id/142,Musée Maurice Dufresne,France,3329276m
http://example.com/country/id/142,Musée Mer marine,France,21027396m
http://example.com/country/id/142,Musée Milcendeau-Jean Yole,France,36482305m
http://example.com/country/id/142,Musée Miniature et Cinéma,France,3330257m
http://example.com/country/id/142,Musée Moissan,France,3329289m
http://example.com/country/id/142,Musée Mémoires 39-45 (Plougonvelin),France,93596992m
http://example.com/country/id/142,Musée Métallurgie Ardenne,France,3330047m
http://example.com/country/id/142,Musée Napoléon,France,2178225m
http://example.com/country/id/142,Musée National du Sport,France,3330734m
http://example.com/country/id/142,Musée Parc des dinosaures et de la préhistoire,France,107363897m
http://example.com/country/id/142,Musée Pasteur,France,2255375m
http://example.com/country/id/142,Musée Paul Delouvrier,France,3329304m
http://example.com/country/id/142,Musée Paul Valéry,France,18693190m
http://example.com/country/id/142,Musée Paul-Dini,France,16335746m
http://example.com/country/id/142,Musée Paul-Dupuy,France,3329305m
http://example.com/country/id/142,Musée Paul-Dupuy,France,http://example.com/building/id/3329305b
http://example.com/country/id/142,Musée Paul-Émile Victor,France,3329307m
http://example.com/country/id/142,Musée Perrin de Puycousin,France,3329974m
http://example.com/country/id/142,Musée Pierre Corneille de Rouen,France,3329313m
http://example.com/country/id/142,Musée Pyrénéen de Niaux,France,3330770m
http://example.com/country/id/142,Musée Pétrarque,France,23936770m
http://example.com/country/id/142,Musée Quesnel-Morinière,France,23021637m
http://example.com/country/id/142,"Musée Rabelais, Maison La Devinière",France,3329324m
http://example.com/country/id/142,Musée Rambolitrain,France,3418414m
http://example.com/country/id/142,Musée Raymond Lafage,France,23719045m
http://example.com/country/id/142,Musée Renault,France,3329325m
http://example.com/country/id/142,Musée René Davoine,France,23498485m
