s,object_type
3329018m,http://example.com/ontology/Museum
3329020m,http://example.com/ontology/Museum
3329021m,http://example.com/ontology/Museum
3329025m,http://example.com/ontology/Museum
3329026m,http://example.com/ontology/Museum
3329029m,http://example.com/ontology/Museum
3329030m,http://example.com/ontology/Museum
3329038m,http://example.com/ontology/Museum
3329042m,http://example.com/ontology/Museum
3329047m,http://example.com/ontology/Museum
3329050m,http://example.com/ontology/Museum
3329051m,http://example.com/ontology/Museum
3329056b,http://example.com/ontology/Building
3329056m,http://example.com/ontology/Museum
3329060m,http://example.com/ontology/Museum
3329068m,http://example.com/ontology/Museum
3329069m,http://example.com/ontology/Museum
3329073m,http://example.com/ontology/Museum
3329087m,http://example.com/ontology/Museum
3329092m,http://example.com/ontology/Museum
3329093m,http://example.com/ontology/Museum
3329100m,http://example.com/ontology/Museum
3329101m,http://example.com/ontology/Museum
3329102m,http://example.com/ontology/Museum
3329106m,http://example.com/ontology/Museum
3329108m,http://example.com/ontology/Museum
3329113m,http://example.com/ontology/Museum
3329117m,http://example.com/ontology/Museum
3329119m,http://example.com/ontology/Museum
3329122m,http://example.com/ontology/Museum
3329124m,http://example.com/ontology/Museum
3329126m,http://example.com/ontology/Museum
3329128m,http://example.com/ontology/Museum
3329131m,http://example.com/ontology/Museum
3329132m,http://example.com/ontology/Museum
3329134m,http://example.com/ontology/Museum
3329137b,http://example.com/ontology/Building
3329143m,http://example.com/ontology/Museum
3329146m,http://example.com/ontology/Museum
3329153m,http://example.com/ontology/Museum
3329154m,http://example.com/ontology/Museum
3329157m,http://example.com/ontology/Museum
3329160m,http://example.com/ontology/Museum
3329164m,http://example.com/ontology/Museum
3329165m,http://example.com/ontology/Museum
3329167m,http://example.com/ontology/Museum
3329168m,http://example.com/ontology/Museum
3329169m,http://example.com/ontology/Museum
3329170m,http://example.com/ontology/Museum
3329177m,http://example.com/ontology/Museum
3329183m,http://example.com/ontology/Museum
3329193m,http://example.com/ontology/Museum
3329194m,http://example.com/ontology/Museum
3329202m,http://example.com/ontology/Museum
3329203m,http://example.com/ontology/Museum
3329207m,http://example.com/ontology/Museum
3329211m,http://example.com/ontology/Museum
3329215m,http://example.com/ontology/Museum
3329217m,http://example.com/ontology/Museum
3329220m,http://example.com/ontology/Museum
3329223m,http://example.com/ontology/Museum
3329229m,http://example.com/ontology/Museum
3329230m,http://example.com/ontology/Museum
3329231m,http://example.com/ontology/Museum
3329232m,http://example.com/ontology/Museum
3329234m,http://example.com/ontology/Museum
3329242m,http://example.com/ontology/Museum
3329247m,http://example.com/ontology/Museum
3329248m,http://example.com/ontology/Museum
3329254m,http://example.com/ontology/Museum
3329259m,http://example.com/ontology/Museum
3329266m,http://example.com/ontology/Museum
3329268m,http://example.com/ontology/Museum
3329274m,http://example.com/ontology/Museum
3329276m,http://example.com/ontology/Museum
3329285m,http://example.com/ontology/Museum
3329289m,http://example.com/ontology/Museum
3329291m,http://example.com/ontology/Museum
3329292m,http://example.com/ontology/Museum
3329296m,http://example.com/ontology/Museum
3329298m,http://example.com/ontology/Museum
3329301m,http://example.com/ontology/Museum
3329302m,http://example.com/ontology/Museum
3329304m,http://example.com/ontology/Museum
3329305b,http://example.com/ontology/Building
3329305m,http://example.com/ontology/Museum
3329307m,http://example.com/ontology/Museum
3329311m,http://example.com/ontology/Museum
3329313m,http://example.com/ontology/Museum
3329316m,http://example.com/ontology/Museum
3329318m,http://example.com/ontology/Museum
3329319m,http://example.com/ontology/Museum
3329324m,http://example.com/ontology/Museum
3329325m,http://example.com/ontology/Museum
3329327m,http://example.com/ontology/Museum
3329330m,http://example.com/ontology/Museum
3329331m,http://example.com/ontology/Museum
3329336m,http://example.com/ontology/Museum
3329337m,http://example.com/ontology/Museum
3329339m,http://example.com/ontology/Museum
3329340m,http://example.com/ontology/Museum
3329342m,http://example.com/ontology/Museum
3329346m,http://example.com/ontology/Museum
3329347m,http://example.com/ontology/Museum
3329349m,http://example.com/ontology/Museum
3329353m,http://example.com/ontology/Museum
3329355m,http://example.com/ontology/Museum
3329361m,http://example.com/ontology/Museum
3329362m,http://example.com/ontology/Museum
3329363m,http://example.com/ontology/Museum
3329364b,http://example.com/ontology/Building
3329364m,http://example.com/ontology/Museum
3329366m,http://example.com/ontology/Museum
3329370m,http://example.com/ontology/Museum
3329372m,http://example.com/ontology/Museum
3329378m,http://example.com/ontology/Museum
3329379m,http://example.com/ontology/Museum
3329380m,http://example.com/ontology/Museum
3329381m,http://example.com/ontology/Museum
3329386m,http://example.com/ontology/Museum
3329388m,http://example.com/ontology/Museum
3329390m,http://example.com/ontology/Museum
3329392m,http://example.com/ontology/Museum
3329394m,http://example.com/ontology/Museum
3329404m,http://example.com/ontology/Museum
3329407m,http://example.com/ontology/Museum
3329417m,http://example.com/ontology/Museum
3329420m,http://example.com/ontology/Museum
3329424m,http://example.com/ontology/Museum
3329425m,http://example.com/ontology/Museum
3329429m,http://example.com/ontology/Museum
3329433m,http://example.com/ontology/Museum
3329435m,http://example.com/ontology/Museum
3329437m,http://example.com/ontology/Museum
3329440m,http://example.com/ontology/Museum
3329442m,http://example.com/ontology/Museum
3329453m,http://example.com/ontology/Museum
3329457m,http://example.com/ontology/Museum
3329464m,http://example.com/ontology/Museum
3329467m,http://example.com/ontology/Museum
3329478m,http://example.com/ontology/Museum
3329481m,http://example.com/ontology/Museum
3329484m,http://example.com/ontology/Museum
3329491m,http://example.com/ontology/Museum
3329493m,http://example.com/ontology/Museum
3329494m,http://example.com/ontology/Museum
3329495m,http://example.com/ontology/Museum
3329496m,http://example.com/ontology/Museum
3329498m,http://example.com/ontology/Museum
3329501m,http://example.com/ontology/Museum
3329506m,http://example.com/ontology/Museum
3329507m,http://example.com/ontology/Museum
3329524m,http://example.com/ontology/Museum
3329531m,http://example.com/ontology/Museum
3329532m,http://example.com/ontology/Museum
3329539m,http://example.com/ontology/Museum
3329540m,http://example.com/ontology/Museum
3329549m,http://example.com/ontology/Museum
3329551b,http://example.com/ontology/Building
3329551m,http://example.com/ontology/Museum
3329557m,http://example.com/ontology/Museum
3329565m,http://example.com/ontology/Museum
3329581m,http://example.com/ontology/Museum
3329585m,http://example.com/ontology/Museum
3329592m,http://example.com/ontology/Museum
3329595m,http://example.com/ontology/Museum
3329600b,http://example.com/ontology/Building
3329608m,http://example.com/ontology/Museum
3329614m,http://example.com/ontology/Museum
3329624m,http://example.com/ontology/Museum
3329628m,http://example.com/ontology/Museum
3329632m,http://example.com/ontology/Museum
3329636m,http://example.com/ontology/Museum
3329649m,http://example.com/ontology/Museum
3329666m,http://example.com/ontology/Museum
3329669m,http://example.com/ontology/Museum
3329673m,http://example.com/ontology/Museum
3329678m,http://example.com/ontology/Museum
3329680m,http://example.com/ontology/Museum
3329681m,http://example.com/ontology/Museum
3329687m,http://example.com/ontology/Museum
3329688m,http://example.com/ontology/Museum
3329691m,http://example.com/ontology/Museum
3329695b,http://example.com/ontology/Building
3329695m,http://example.com/ontology/Museum
3329700m,http://example.com/ontology/Museum
3329702m,http://example.com/ontology/Museum
3329704m,http://example.com/ontology/Museum
3329709m,http://example.com/ontology/Museum
3329710m,http://example.com/ontology/Museum
3329714m,http://example.com/ontology/Museum
3329717m,http://example.com/ontology/Museum
3329718m,http://example.com/ontology/Museum
3329722m,http://example.com/ontology/Museum
3329725m,http://example.com/ontology/Museum
3329726m,http://example.com/ontology/Museum
3329731m,http://example.com/ontology/Museum
3329732m,http://example.com/ontology/Museum
3329734m,http://example.com/ontology/Museum
3329736m,http://example.com/ontology/Museum
3329737m,http://example.com/ontology/Museum
3329743m,http://example.com/ontology/Museum
3329745m,http://example.com/ontology/Museum
3329749m,http://example.com/ontology/Museum
3329751m,http://example.com/ontology/Museum
3329752m,http://example.com/ontology/Museum
3329755m,http://example.com/ontology/Museum
3329757m,http://example.com/ontology/Museum
3329759m,http://example.com/ontology/Museum
3329760b,http://example.com/ontology/Building
3329760m,http://example.com/ontology/Museum
3329761m,http://example.com/ontology/Museum
3329766m,http://example.com/ontology/Museum
3329769m,http://example.com/ontology/Museum
3329777m,http://example.com/ontology/Museum
3329779m,http://example.com/ontology/Museum
3329787m,http://example.com/ontology/Museum
3329788m,http://example.com/ontology/Museum
3329790m,http://example.com/ontology/Museum
3329793m,http://example.com/ontology/Museum
3329795m,http://example.com/ontology/Museum
3329811m,http://example.com/ontology/Museum
3329814m,http://example.com/ontology/Museum
3329816m,http://example.com/ontology/Museum
3329821m,http://example.com/ontology/Museum
3329826m,http://example.com/ontology/Museum
3329829m,http://example.com/ontology/Museum
3329835m,http://example.com/ontology/Museum
3329838m,http://example.com/ontology/Museum
3329839m,http://example.com/ontology/Museum
3329845m,http://example.com/ontology/Museum
3329849m,http://example.com/ontology/Museum
3329853m,http://example.com/ontology/Museum
3329855m,http://example.com/ontology/Museum
3329857m,http://example.com/ontology/Museum
3329858b,http://example.com/ontology/Building
3329858m,http://example.com/ontology/Museum
3329860m,http://example.com/ontology/Museum
3329865m,http://example.com/ontology/Museum
3329868m,http://example.com/ontology/Museum
3329885m,http://example.com/ontology/Museum
3329886m,http://example.com/ontology/Museum
3329889m,http://example.com/ontology/Museum
3329891m,http://example.com/ontology/Museum
3329892m,http://example.com/ontology/Museum
3329900m,http://example.com/ontology/Museum
3329906b,http://example.com/ontology/Building
3329906m,http://example.com/ontology/Museum
3329918m,http://example.com/ontology/Museum
3329919m,http://example.com/ontology/Museum
3329924m,http://example.com/ontology/Museum
3329926m,http://example.com/ontology/Museum
3329930m,http://example.com/ontology/Museum
3329932m,http://example.com/ontology/Museum
3329933m,http://example.com/ontology/Museum
3329934m,http://example.com/ontology/Museum
3329935m,http://example.com/ontology/Museum
3329940m,http://example.com/ontology/Museum
3329945m,http://example.com/ontology/Museum
3329948m,http://example.com/ontology/Museum
3329950m,http://example.com/ontology/Museum
3329951m,http://example.com/ontology/Museum
3329952m,http://example.com/ontology/Museum
3329959m,http://example.com/ontology/Museum
3329960m,http://example.com/ontology/Museum
3329963m,http://example.com/ontology/Museum
3329964m,http://example.com/ontology/Museum
3329967m,http://example.com/ontology/Museum
3329970m,http://example.com/ontology/Museum
3329972m,http://example.com/ontology/Museum
3329974m,http://example.com/ontology/Museum
3329977m,http://example.com/ontology/Museum
3329983m,http://example.com/ontology/Museum
3329993m,http://example.com/ontology/Museum
3330001m,http://example.com/ontology/Museum
3330004m,http://example.com/ontology/Museum
3330005m,http://example.com/ontology/Museum
3330006m,http://example.com/ontology/Museum
3330009m,http://example.com/ontology/Museum
3330013m,http://example.com/ontology/Museum
3330014m,http://example.com/ontology/Museum
3330016m,http://example.com/ontology/Museum
3330022m,http://example.com/ontology/Museum
3330027m,http://example.com/ontology/Museum
3330028m,http://example.com/ontology/Museum
3330030m,http://example.com/ontology/Museum
3330033m,http://example.com/ontology/Museum
3330037m,http://example.com/ontology/Museum
3330043m,http://example.com/ontology/Museum
3330047m,http://example.com/ontology/Museum
3330054m,http://example.com/ontology/Museum
3330055m,http://example.com/ontology/Museum
3330058m,http://example.com/ontology/Museum
3330059m,http://example.com/ontology/Museum
3330061m,http://example.com/ontology/Museum
3330063m,http://example.com/ontology/Museum
3330064m,http://example.com/ontology/Museum
3330066m,http://example.com/ontology/Museum
3330071m,http://example.com/ontology/Museum
3330074m,http://example.com/ontology/Museum
3330076m,http://example.com/ontology/Museum
3330081m,http://example.com/ontology/Museum
3330086m,http://example.com/ontology/Museum
3330088m,http://example.com/ontology/Museum
3330091m,http://example.com/ontology/Museum
3330096m,http://example.com/ontology/Museum
3330098m,http://example.com/ontology/Museum
3330100m,http://example.com/ontology/Museum
3330101m,http://example.com/ontology/Museum
3330102m,http://example.com/ontology/Museum
3330104m,http://example.com/ontology/Museum
3330106m,http://example.com/ontology/Museum
3330111m,http://example.com/ontology/Museum
3330115m,http://example.com/ontology/Museum
3330117m,http://example.com/ontology/Museum
3330118m,http://example.com/ontology/Museum
3330120m,http://example.com/ontology/Museum
3330123m,http://example.com/ontology/Museum
3330128m,http://example.com/ontology/Museum
3330129m,http://example.com/ontology/Museum
3330134m,http://example.com/ontology/Museum
3330138m,http://example.com/ontology/Museum
3330139m,http://example.com/ontology/Museum
3330142m,http://example.com/ontology/Museum
3330144m,http://example.com/ontology/Museum
3330146m,http://example.com/ontology/Museum
3330147m,http://example.com/ontology/Museum
3330149m,http://example.com/ontology/Museum
3330157m,http://example.com/ontology/Museum
3330160m,http://example.com/ontology/Museum
3330161m,http://example.com/ontology/Museum
3330164m,http://example.com/ontology/Museum
3330166m,http://example.com/ontology/Museum
3330168b,http://example.com/ontology/Building
3330173m,http://example.com/ontology/Museum
3330178m,http://example.com/ontology/Museum
3330181m,http://example.com/ontology/Museum
3330182m,http://example.com/ontology/Museum
3330186m,http://example.com/ontology/Museum
3330187m,http://example.com/ontology/Museum
3330189b,http://example.com/ontology/Building
3330189m,http://example.com/ontology/Museum
3330196m,http://example.com/ontology/Museum
3330197m,http://example.com/ontology/Museum
3330199b,http://example.com/ontology/Building
3330199m,http://example.com/ontology/Museum
3330205m,http://example.com/ontology/Museum
3330220m,http://example.com/ontology/Museum
3330228m,http://example.com/ontology/Museum
3330234m,http://example.com/ontology/Museum
3330236m,http://example.com/ontology/Museum
3330240m,http://example.com/ontology/Museum
3330242m,http://example.com/ontology/Museum
3330251m,http://example.com/ontology/Museum
3330252m,http://example.com/ontology/Museum
3330253m,http://example.com/ontology/Museum
3330256m,http://example.com/ontology/Museum
3330257m,http://example.com/ontology/Museum
3330260m,http://example.com/ontology/Museum
3330262m,http://example.com/ontology/Museum
3330265m,http://example.com/ontology/Museum
3330268m,http://example.com/ontology/Museum
3330275m,http://example.com/ontology/Museum
3330282m,http://example.com/ontology/Museum
3330283m,http://example.com/ontology/Museum
3330290m,http://example.com/ontology/Museum
3330295m,http://example.com/ontology/Museum
3330300m,http://example.com/ontology/Museum
3330302m,http://example.com/ontology/Museum
3330306m,http://example.com/ontology/Museum
3330318m,http://example.com/ontology/Museum
3330320m,http://example.com/ontology/Museum
3330322m,http://example.com/ontology/Museum
3330329m,http://example.com/ontology/Museum
3330331m,http://example.com/ontology/Museum
3330335m,http://example.com/ontology/Museum
3330338m,http://example.com/ontology/Museum
3330340m,http://example.com/ontology/Museum
3330347m,http://example.com/ontology/Museum
3330349m,http://example.com/ontology/Museum
3330350m,http://example.com/ontology/Museum
3330351m,http://example.com/ontology/Museum
3330353m,http://example.com/ontology/Museum
3330355m,http://example.com/ontology/Museum
3330357m,http://example.com/ontology/Museum
3330359m,http://example.com/ontology/Museum
3330361m,http://example.com/ontology/Museum
3330362b,http://example.com/ontology/Building
3330362m,http://example.com/ontology/Museum
3330369m,http://example.com/ontology/Museum
3330371m,http://example.com/ontology/Museum
3330375m,http://example.com/ontology/Museum
3330377m,http://example.com/ontology/Museum
3330379m,http://example.com/ontology/Museum
3330380m,http://example.com/ontology/Museum
3330384m,http://example.com/ontology/Museum
3330386m,http://example.com/ontology/Museum
3330387m,http://example.com/ontology/Museum
3330388m,http://example.com/ontology/Museum
3330390m,http://example.com/ontology/Museum
3330391b,http://example.com/ontology/Building
3330397m,http://example.com/ontology/Museum
3330398m,http://example.com/ontology/Museum
3330399m,http://example.com/ontology/Museum
3330400b,http://example.com/ontology/Building
3330400m,http://example.com/ontology/Museum
3330403m,http://example.com/ontology/Museum
3330404m,http://example.com/ontology/Museum
3330407m,http://example.com/ontology/Museum
3330408m,http://example.com/ontology/Museum
3330414m,http://example.com/ontology/Museum
3330421m,http://example.com/ontology/Museum
3330422m,http://example.com/ontology/Museum
3330423m,http://example.com/ontology/Museum
3330425m,http://example.com/ontology/Museum
3330426m,http://example.com/ontology/Museum
3330428m,http://example.com/ontology/Museum
3330429m,http://example.com/ontology/Museum
3330430m,http://example.com/ontology/Museum
3330439m,http://example.com/ontology/Museum
3330445m,http://example.com/ontology/Museum
3330454m,http://example.com/ontology/Museum
3330459m,http://example.com/ontology/Museum
3330460m,http://example.com/ontology/Museum
3330461m,http://example.com/ontology/Museum
3330462m,http://example.com/ontology/Museum
3330468m,http://example.com/ontology/Museum
3330470m,http://example.com/ontology/Museum
3330471m,http://example.com/ontology/Museum
3330472m,http://example.com/ontology/Museum
3330473m,http://example.com/ontology/Museum
3330487m,http://example.com/ontology/Museum
3330488m,http://example.com/ontology/Museum
3330490m,http://example.com/ontology/Museum
3330491m,http://example.com/ontology/Museum
3330494m,http://example.com/ontology/Museum
3330504m,http://example.com/ontology/Museum
3330508m,http://example.com/ontology/Museum
3330509m,http://example.com/ontology/Museum
3330511m,http://example.com/ontology/Museum
3330516m,http://example.com/ontology/Museum
3330518m,http://example.com/ontology/Museum
3330523m,http://example.com/ontology/Museum
3330524m,http://example.com/ontology/Museum
3330526m,http://example.com/ontology/Museum
3330527m,http://example.com/ontology/Museum
3330528m,http://example.com/ontology/Museum
3330530m,http://example.com/ontology/Museum
3330535m,http://example.com/ontology/Museum
3330537m,http://example.com/ontology/Museum
3330539m,http://example.com/ontology/Museum
3330540m,http://example.com/ontology/Museum
3330543m,http://example.com/ontology/Museum
3330550m,http://example.com/ontology/Museum
3330555m,http://example.com/ontology/Museum
3330559m,http://example.com/ontology/Museum
3330561m,http://example.com/ontology/Museum
3330563m,http://example.com/ontology/Museum
3330570m,http://example.com/ontology/Museum
3330572m,http://example.com/ontology/Museum
3330574m,http://example.com/ontology/Museum
3330575m,http://example.com/ontology/Museum
3330577m,http://example.com/ontology/Museum
3330590b,http://example.com/ontology/Building
3330593m,http://example.com/ontology/Museum
3330600m,http://example.com/ontology/Museum
3330601m,http://example.com/ontology/Museum
3330606m,http://example.com/ontology/Museum
3330608m,http://example.com/ontology/Museum
3330609m,http://example.com/ontology/Museum
3330612m,http://example.com/ontology/Museum
3330618m,http://example.com/ontology/Museum
3330622m,http://example.com/ontology/Museum
3330631m,http://example.com/ontology/Museum
3330634m,http://example.com/ontology/Museum
3330650m,http://example.com/ontology/Museum
3330653m,http://example.com/ontology/Museum
3330658m,http://example.com/ontology/Museum
3330660m,http://example.com/ontology/Museum
3330662m,http://example.com/ontology/Museum
3330663m,http://example.com/ontology/Museum
3330672m,http://example.com/ontology/Museum
3330673b,http://example.com/ontology/Building
3330673m,http://example.com/ontology/Museum
3330675m,http://example.com/ontology/Museum
3330679m,http://example.com/ontology/Museum
3330681m,http://example.com/ontology/Museum
3330682m,http://example.com/ontology/Museum
3330685w,http://example.com/ontology/Heritage
3330688m,http://example.com/ontology/Museum
3330694m,http://example.com/ontology/Museum
3330697m,http://example.com/ontology/Museum
3330698m,http://example.com/ontology/Museum
3330718m,http://example.com/ontology/Museum
3330723m,http://example.com/ontology/Museum
3330724m,http://example.com/ontology/Museum
3330730m,http://example.com/ontology/Museum
3330732m,http://example.com/ontology/Museum
3330734m,http://example.com/ontology/Museum
3330751m,http://example.com/ontology/Museum
3330752m,http://example.com/ontology/Museum
3330754m,http://example.com/ontology/Museum
3330759m,http://example.com/ontology/Museum
3330761m,http://example.com/ontology/Museum
3330762m,http://example.com/ontology/Museum
3330767m,http://example.com/ontology/Museum
3330768m,http://example.com/ontology/Museum
3330770m,http://example.com/ontology/Museum
3330783m,http://example.com/ontology/Museum
3330789m,http://example.com/ontology/Museum
3330790m,http://example.com/ontology/Museum
3330793m,http://example.com/ontology/Museum
3330794m,http://example.com/ontology/Museum
3330799m,http://example.com/ontology/Museum
3330801m,http://example.com/ontology/Museum
3330802m,http://example.com/ontology/Museum
3330804m,http://example.com/ontology/Museum
3330811m,http://example.com/ontology/Museum
3330819m,http://example.com/ontology/Museum
3330821m,http://example.com/ontology/Museum
3330824m,http://example.com/ontology/Museum
3330826m,http://example.com/ontology/Museum
3330828m,http://example.com/ontology/Museum
3330848m,http://example.com/ontology/Museum
3330857m,http://example.com/ontology/Museum
3330868m,http://example.com/ontology/Museum
3330881m,http://example.com/ontology/Museum
3330887m,http://example.com/ontology/Museum
3330894m,http://example.com/ontology/Museum
3331246b,http://example.com/ontology/Building
3331b,http://example.com/ontology/Building
3332082b,http://example.com/ontology/Building
3332597b,http://example.com/ontology/Building
333305b,http://example.com/ontology/Building
3333109m,http://example.com/ontology/Museum
3333142m,http://example.com/ontology/Museum
3333149m,http://example.com/ontology/Museum
3333150m,http://example.com/ontology/Museum
3333153m,http://example.com/ontology/Museum
3333366m,http://example.com/ontology/Museum
3333420w,http://example.com/ontology/Heritage
3334412b,http://example.com/ontology/Building
333492b,http://example.com/ontology/Building
3334941b,http://example.com/ontology/Building
3335430b,http://example.com/ontology/Building
333551b,http://example.com/ontology/Building
333661w,http://example.com/ontology/Heritage
3336823b,http://example.com/ontology/Building
3336839b,http://example.com/ontology/Building
3337273b,http://example.com/ontology/Building
3337331b,http://example.com/ontology/Building
3337338b,http://example.com/ontology/Building
3337995b,http://example.com/ontology/Building
33382454h,http://example.com/ontology/Hotel
333830b,http://example.com/ontology/Building
3338327b,http://example.com/ontology/Building
333850w,http://example.com/ontology/Heritage
333906b,http://example.com/ontology/Building
333906m,http://example.com/ontology/Museum
333912b,http://example.com/ontology/Building
333923m,http://example.com/ontology/Museum
333980b,http://example.com/ontology/Building
3339834b,http://example.com/ontology/Building
333984b,http://example.com/ontology/Building
333984w,http://example.com/ontology/Heritage
333989b,http://example.com/ontology/Building
334060b,http://example.com/ontology/Building
334089b,http://example.com/ontology/Building
334096b,http://example.com/ontology/Building
334099b,http://example.com/ontology/Building
33413010m,http://example.com/ontology/Museum
334133b,http://example.com/ontology/Building
334141b,http://example.com/ontology/Building
334150w,http://example.com/ontology/Heritage
3342107b,http://example.com/ontology/Building
3342141b,http://example.com/ontology/Building
334217w,http://example.com/ontology/Heritage
3342246w,http://example.com/ontology/Heritage
3342318b,http://example.com/ontology/Building
334259b,http://example.com/ontology/Building
334274m,http://example.com/ontology/Museum
334303w,http://example.com/ontology/Heritage
334329b,http://example.com/ontology/Building
334380b,http://example.com/ontology/Building
334394b,http://example.com/ontology/Building
334397b,http://example.com/ontology/Building
334399b,http://example.com/ontology/Building
334406w,http://example.com/ontology/Heritage
334417b,http://example.com/ontology/Building
3344274w,http://example.com/ontology/Heritage
334442b,http://example.com/ontology/Building
3344574b,http://example.com/ontology/Building
3344663b,http://example.com/ontology/Building
3344684b,http://example.com/ontology/Building
3344725b,http://example.com/ontology/Building
3345075b,http://example.com/ontology/Building
3345188b,http://example.com/ontology/Building
334575m,http://example.com/ontology/Museum
3346852m,http://example.com/ontology/Museum
3346864m,http://example.com/ontology/Museum
3346880m,http://example.com/ontology/Museum
3347392m,http://example.com/ontology/Museum
3348276m,http://example.com/ontology/Museum
3350092m,http://example.com/ontology/Museum
3350184m,http://example.com/ontology/Museum
3351920b,http://example.com/ontology/Building
33519682m,http://example.com/ontology/Museum
3351989b,http://example.com/ontology/Building
3352006b,http://example.com/ontology/Building
3352074b,http://example.com/ontology/Building
3352291b,http://example.com/ontology/Building
3352487b,http://example.com/ontology/Building
3352542b,http://example.com/ontology/Building
3352643b,http://example.com/ontology/Building
3352644b,http://example.com/ontology/Building
335277b,http://example.com/ontology/Building
3352997b,http://example.com/ontology/Building
33530b,http://example.com/ontology/Building
3354176m,http://example.com/ontology/Museum
3354535b,http://example.com/ontology/Building
3354545b,http://example.com/ontology/Building
3354551b,http://example.com/ontology/Building
3354556b,http://example.com/ontology/Building
3354560b,http://example.com/ontology/Building
3354564b,http://example.com/ontology/Building
3354568b,http://example.com/ontology/Building
3354572b,http://example.com/ontology/Building
3354610m,http://example.com/ontology/Museum
3355290b,http://example.com/ontology/Building
3355870b,http://example.com/ontology/Building
3355880b,http://example.com/ontology/Building
3355891b,http://example.com/ontology/Building
3356148m,http://example.com/ontology/Museum
335618w,http://example.com/ontology/Heritage
3356472h,http://example.com/ontology/Hotel
3356873b,http://example.com/ontology/Building
3356897b,http://example.com/ontology/Building
3356904b,http://example.com/ontology/Building
3356912b,http://example.com/ontology/Building
3356924b,http://example.com/ontology/Building
3356929b,http://example.com/ontology/Building
3356947b,http://example.com/ontology/Building
3356984b,http://example.com/ontology/Building
3357017b,http://example.com/ontology/Building
33572b,http://example.com/ontology/Building
3357320b,http://example.com/ontology/Building
3357439m,http://example.com/ontology/Museum
335765b,http://example.com/ontology/Building
3357813m,http://example.com/ontology/Museum
3357825m,http://example.com/ontology/Museum
335828b,http://example.com/ontology/Building
3359202h,http://example.com/ontology/Hotel
3359412m,http://example.com/ontology/Museum
3359757b,http://example.com/ontology/Building
3359758b,http://example.com/ontology/Building
3359762b,http://example.com/ontology/Building
3360320b,http://example.com/ontology/Building
3360827b,http://example.com/ontology/Building
3360852m,http://example.com/ontology/Museum
3360877b,http://example.com/ontology/Building
336088b,http://example.com/ontology/Building
3360922b,http://example.com/ontology/Building
3360957b,http://example.com/ontology/Building
3360995b,http://example.com/ontology/Building
3361014b,http://example.com/ontology/Building
3361046b,http://example.com/ontology/Building
3361047b,http://example.com/ontology/Building
3361047m,http://example.com/ontology/Museum
3361052b,http://example.com/ontology/Building
3361082m,http://example.com/ontology/Museum
3361142b,http://example.com/ontology/Building
3361180b,http://example.com/ontology/Building
3361180m,http://example.com/ontology/Museum
3361198b,http://example.com/ontology/Building
3361291b,http://example.com/ontology/Building
3361301b,http://example.com/ontology/Building
3361304b,http://example.com/ontology/Building
3361314m,http://example.com/ontology/Museum
3361347m,http://example.com/ontology/Museum
3361362m,http://example.com/ontology/Museum
3361536b,http://example.com/ontology/Building
336153m,http://example.com/ontology/Museum
3361743m,http://example.com/ontology/Museum
3362454b,http://example.com/ontology/Building
336246b,http://example.com/ontology/Building
3362568b,http://example.com/ontology/Building
3362596b,http://example.com/ontology/Building
3362657b,http://example.com/ontology/Building
3362725b,http://example.com/ontology/Building
3363532b,http://example.com/ontology/Building
3363536b,http://example.com/ontology/Building
336354w,http://example.com/ontology/Heritage
3364404w,http://example.com/ontology/Heritage
3364446w,http://example.com/ontology/Heritage
3364599w,http://example.com/ontology/Heritage
3364646m,http://example.com/ontology/Museum
3364864m,http://example.com/ontology/Museum
3364889b,http://example.com/ontology/Building
3364989b,http://example.com/ontology/Building
3365482b,http://example.com/ontology/Building
3365509b,http://example.com/ontology/Building
3365660m,http://example.com/ontology/Museum
3365725b,http://example.com/ontology/Building
3366731b,http://example.com/ontology/Building
3366992m,http://example.com/ontology/Museum
3368116b,http://example.com/ontology/Building
3368263b,http://example.com/ontology/Building
3368267b,http://example.com/ontology/Building
3368268b,http://example.com/ontology/Building
3368272b,http://example.com/ontology/Building
3368274b,http://example.com/ontology/Building
3368276b,http://example.com/ontology/Building
3368277b,http://example.com/ontology/Building
3368278b,http://example.com/ontology/Building
3368281b,http://example.com/ontology/Building
3368283b,http://example.com/ontology/Building
3368284b,http://example.com/ontology/Building
3368286b,http://example.com/ontology/Building
3368292b,http://example.com/ontology/Building
3368293b,http://example.com/ontology/Building
3368294b,http://example.com/ontology/Building
3368295b,http://example.com/ontology/Building
3368296b,http://example.com/ontology/Building
3368297b,http://example.com/ontology/Building
3368301b,http://example.com/ontology/Building
3368303b,http://example.com/ontology/Building
3368304b,http://example.com/ontology/Building
3368306b,http://example.com/ontology/Building
3368308b,http://example.com/ontology/Building
3368309b,http://example.com/ontology/Building
3368310b,http://example.com/ontology/Building
3368313b,http://example.com/ontology/Building
3368315b,http://example.com/ontology/Building
3368316b,http://example.com/ontology/Building
3368319b,http://example.com/ontology/Building
3368324b,http://example.com/ontology/Building
3368329b,http://example.com/ontology/Building
3368330b,http://example.com/ontology/Building
3368988m,http://example.com/ontology/Museum
33695b,http://example.com/ontology/Building
3370009w,http://example.com/ontology/Heritage
3370031w,http://example.com/ontology/Heritage
3371370m,http://example.com/ontology/Museum
3371836b,http://example.com/ontology/Building
337224m,http://example.com/ontology/Museum
3372384w,http://example.com/ontology/Heritage
